gene_id	gene_name	SRR2179997	SRR2179998
gene-LOC137488288	gene-LOC137488288	0	0.115594
gene-LOC137488289	gene-LOC137488289	0.024817	0.103278
gene-LOC137488290	gene-LOC137488290	0.107006	0.065378
gene-LOC137488291	gene-LOC137488291	0	0
gene-LOC137488292	gene-LOC137488292	0.052974	0.207649
gene-LOC137488293	gene-LOC137488293	0.063949	0
gene-LOC137488294	gene-LOC137488294	0.020289	0.039101
gene-LOC137488295	gene-LOC137488295	0.808986	0.55181
gene-LOC137488296	gene-LOC137488296	0.908399	0.975091
gene-LOC137488297	gene-LOC137488297	0.334322	0.716143
gene-LOC137488299	gene-LOC137488299	0.154777	0.249325
gene-LOC137488301	gene-LOC137488301	0.016254	0.046986
gene-LOC137488303	gene-LOC137488303	2.84986	4.736023
gene-LOC137488304	gene-LOC137488304	0	0.730818
gene-LOC137488305	gene-LOC137488305	0	3.390979
gene-LOC137488308	gene-LOC137488308	0.254076	0.079966
gene-LOC137488312	gene-LOC137488312	0.117526	0.209847
gene-LOC137488314	gene-LOC137488314	0	0.088115
gene-LOC137488315	gene-LOC137488315	0.086211	0.240846
gene-LOC137488317	gene-LOC137488317	0.026498	0.073114
gene-LOC137488320	gene-LOC137488320	0.139641	0.273644
gene-LOC137488321	gene-LOC137488321	0.078512	0.276105
gene-LOC137488322	gene-LOC137488322	2.823052	4.84288
gene-LOC137488323	gene-LOC137488323	0.509451	0
gene-LOC137488324	gene-LOC137488324	0.252742	0
gene-LOC137488326	gene-LOC137488326	0.070558	0.016997
gene-LOC137488327	gene-LOC137488327	8.266162	8.746397
gene-LOC137488331	gene-LOC137488331	0	0
gene-LOC137488332	gene-LOC137488332	0.012778	0.028139
gene-LOC137488333	gene-LOC137488333	0.684424	0.475098
gene-LOC137488334	gene-LOC137488334	0	0.019484
gene-LOC137488336	gene-LOC137488336	6.056144	7.552058
gene-LOC137488337	gene-LOC137488337	0.011386	0
gene-LOC137488341	gene-LOC137488341	0.608262	0.229608
gene-LOC137488344	gene-LOC137488344	0	0.213377
gene-LOC137488347	gene-LOC137488347	0.067524	0.226263
gene-LOC137488348	gene-LOC137488348	0.0198	0
gene-LOC137488355	gene-LOC137488355	0.167431	0.200977
gene-LOC137488356	gene-LOC137488356	0	0
gene-LOC137488364	gene-LOC137488364	0	0
gene-LOC137488365	gene-LOC137488365	0	0
gene-LOC137488366	gene-LOC137488366	0	0
gene-LOC137488367	gene-LOC137488367	0	0
gene-LOC137488368	gene-LOC137488368	0	0
gene-LOC137488371	gene-LOC137488371	0	0
gene-LOC137488373	gene-LOC137488373	0	0
gene-LOC137488374	gene-LOC137488374	0	0
gene-LOC137488375	gene-LOC137488375	0	0
gene-LOC137488376	gene-LOC137488376	0	0
gene-LOC137488377	gene-LOC137488377	28.825956	11.11065
gene-LOC137488378	gene-LOC137488378	5.973901	5.756437
gene-LOC137488379	gene-LOC137488379	0	0
gene-LOC137488380	gene-LOC137488380	0	0
gene-LOC137488381	gene-LOC137488381	0	0
gene-LOC137488382	gene-LOC137488382	0	0
gene-LOC137488383	gene-LOC137488383	0	0
gene-LOC137488384	gene-LOC137488384	0	0
gene-LOC137488385	gene-LOC137488385	0	0
gene-LOC137488386	gene-LOC137488386	0	6.476736
gene-LOC137488387	gene-LOC137488387	0	0
gene-LOC137488388	gene-LOC137488388	0	0
gene-LOC137488389	gene-LOC137488389	0	0
gene-LOC137488390	gene-LOC137488390	4.041759	3.89463
gene-LOC137488391	gene-LOC137488391	0	0
gene-LOC137488392	gene-LOC137488392	0	0
gene-LOC137488393	gene-LOC137488393	0	0
gene-LOC137488397	gene-LOC137488397	0	0
gene-LOC137488398	gene-LOC137488398	0	0
gene-LOC137488399	gene-LOC137488399	0	0
gene-LOC137488400	gene-LOC137488400	0	0
gene-LOC137488401	gene-LOC137488401	0	0
gene-LOC137488403	gene-LOC137488403	0	0
gene-LOC137488404	gene-LOC137488404	0	0
gene-LOC137488407	gene-LOC137488407	0	0
gene-LOC137488408	gene-LOC137488408	0	0
gene-LOC137488409	gene-LOC137488409	0	0
gene-LOC137488410	gene-LOC137488410	0	0
gene-LOC137488411	gene-LOC137488411	8.118463	0
gene-LOC137488412	gene-LOC137488412	20.327369	32.645675
gene-LOC137488413	gene-LOC137488413	12.90293	12.433233
gene-LOC137488414	gene-LOC137488414	0	0
gene-LOC137488415	gene-LOC137488415	0	0
gene-LOC137488416	gene-LOC137488416	0	0
gene-LOC137488417	gene-LOC137488417	59.517382	38.233874
gene-LOC137488418	gene-LOC137488418	21.378364	8.240057
gene-LOC137488419	gene-LOC137488419	26.370105	3.630025
gene-LOC137488420	gene-LOC137488420	12.185183	8.651716
gene-LOC137488421	gene-LOC137488421	12.316125	3.390797
gene-LOC137488422	gene-LOC137488422	0	0
gene-LOC137488423	gene-LOC137488423	0	0
gene-LOC137488424	gene-LOC137488424	0	0
gene-LOC137488425	gene-LOC137488425	0	0
gene-LOC137488429	gene-LOC137488429	0	0.026993
gene-LOC137488431	gene-LOC137488431	0	0
gene-LOC137488432	gene-LOC137488432	0.012144	0.011701
gene-LOC137488433	gene-LOC137488433	0.367794	0.518775
gene-LOC137488435	gene-LOC137488435	0.006344	0.006113
gene-LOC137488437	gene-LOC137488437	0	0
gene-LOC137488438	gene-LOC137488438	0	0
gene-LOC137488440	gene-LOC137488440	0.010129	0.029262
gene-LOC137488443	gene-LOC137488443	0.04791	0
gene-LOC137488446	gene-LOC137488446	0.015956	0.010476
gene-LOC137488447	gene-LOC137488447	0.11837	0.084111
gene-LOC137488448	gene-LOC137488448	0.171524	0
gene-LOC137488453	gene-LOC137488453	0.066625	0.0642
gene-LOC137488454	gene-LOC137488454	0.221056	0
gene-LOC137488455	gene-LOC137488455	0.045163	0
gene-LOC137488456	gene-LOC137488456	2.178049	1.74067
gene-LOC137488457	gene-LOC137488457	0.763757	0.194814
gene-LOC137488460	gene-LOC137488460	0.03547	0.384588
gene-LOC137488461	gene-LOC137488461	2.095895	3.121661
gene-LOC137488462	gene-LOC137488462	2.095895	3.121661
gene-LOC137488463	gene-LOC137488463	5.526978	12.486643
gene-LOC137488466	gene-LOC137488466	5.80532	8.352077
gene-LOC137488467	gene-LOC137488467	87.265633	83.394809
gene-LOC137488468	gene-LOC137488468	0	0.049231
gene-LOC137488470	gene-LOC137488470	0.122285	0
gene-LOC137488471	gene-LOC137488471	0	0.151026
gene-LOC137488473	gene-LOC137488473	0.058775	0.178316
gene-LOC137488474	gene-LOC137488474	0	0
gene-LOC137488476	gene-LOC137488476	0	0
gene-LOC137488477	gene-LOC137488477	2.087414	0.234607
gene-LOC137488479	gene-LOC137488479	0.035694	0.034056
gene-LOC137488481	gene-LOC137488481	0.786533	0.476364
gene-LOC137488482	gene-LOC137488482	0	0.024177
gene-LOC137488483	gene-LOC137488483	1.409983	1.365455
gene-LOC137488485	gene-LOC137488485	0.124189	0.061301
gene-LOC137488486	gene-LOC137488486	0.028932	0.207974
gene-LOC137488487	gene-LOC137488487	0	0
gene-LOC137488488	gene-LOC137488488	0	0
gene-LOC137488490	gene-LOC137488490	0.301129	0.374406
gene-LOC137488491	gene-LOC137488491	0	0
gene-LOC137488492	gene-LOC137488492	0	0.022345
gene-LOC137488494	gene-LOC137488494	0.226783	0.099911
gene-LOC137488495	gene-LOC137488495	0.115283	0.266608
gene-LOC137488496	gene-LOC137488496	0.06678	0.033412
gene-LOC137488497	gene-LOC137488497	0.388725	0.199917
gene-LOC137488498	gene-LOC137488498	0	0
gene-LOC137488499	gene-LOC137488499	0.654117	0
gene-LOC137488500	gene-LOC137488500	0.654117	0
gene-LOC137488501	gene-LOC137488501	1.510685	0.931026
gene-LOC137488502	gene-LOC137488502	0.654117	0
gene-LOC137488503	gene-LOC137488503	0.140077	0.098165
gene-LOC137488505	gene-LOC137488505	0.687946	0.588584
gene-LOC137488506	gene-LOC137488506	0.255328	0.351477
gene-LOC137488508	gene-LOC137488508	0	0
gene-LOC137488509	gene-LOC137488509	18.225033	13.870007
gene-LOC137488511	gene-LOC137488511	0.015569	0
gene-LOC137488512	gene-LOC137488512	0	0
gene-LOC137488513	gene-LOC137488513	0	0
gene-LOC137488514	gene-LOC137488514	0	0.193898
gene-LOC137488517	gene-LOC137488517	1.14935	0.952926
gene-LOC137488519	gene-LOC137488519	0	0
gene-LOC137488520	gene-LOC137488520	0.264477	0.258025
gene-LOC137488521	gene-LOC137488521	0.124528	0.124597
gene-LOC137488523	gene-LOC137488523	2.650298	1.767077
gene-LOC137488524	gene-LOC137488524	0.430174	0.549832
gene-LOC137488525	gene-LOC137488525	1.204732	1.145465
gene-LOC137488526	gene-LOC137488526	0.026954	0.038959
gene-LOC137488527	gene-LOC137488527	0.5723	0.261486
gene-LOC137488531	gene-LOC137488531	23.47786	19.761225
gene-LOC137488533	gene-LOC137488533	0.086496	0.194477
gene-LOC137488536	gene-LOC137488536	0	0
gene-LOC137488537	gene-LOC137488537	0	0
gene-LOC137488538	gene-LOC137488538	1.537198	1.470905
gene-LOC137488539	gene-LOC137488539	0.107834	0.084945
gene-LOC137488540	gene-LOC137488540	0.319734	0.426054
gene-LOC137488541	gene-LOC137488541	0.241732	0.097343
gene-LOC137488542	gene-LOC137488542	0	0.077842
gene-LOC137488544	gene-LOC137488544	0	0
gene-LOC137488545	gene-LOC137488545	0	0
gene-LOC137488546	gene-LOC137488546	0	0
gene-LOC137488547	gene-LOC137488547	0.020345	0.009802
gene-LOC137488548	gene-LOC137488548	2.301401	1.991246
gene-LOC137488553	gene-LOC137488553	0	0
gene-LOC137488554	gene-LOC137488554	2.242224	2.596513
gene-LOC137488559	gene-LOC137488559	0.053687	0.157753
gene-LOC137488562	gene-LOC137488562	1.204001	1.160172
gene-LOC137488566	gene-LOC137488566	0	0
gene-LOC137488567	gene-LOC137488567	32.525966	18.805167
gene-LOC137488568	gene-LOC137488568	51.611719	87.032631
gene-LOC137488569	gene-LOC137488569	0	0
gene-LOC137488570	gene-LOC137488570	47.04988	51.813891
gene-LOC137488571	gene-LOC137488571	0	0
gene-LOC137488572	gene-LOC137488572	80.656937	84.197574
gene-LOC137488573	gene-LOC137488573	20.164234	32.383682
gene-LOC137488574	gene-LOC137488574	0	0
gene-LOC137488575	gene-LOC137488575	0	0
gene-LOC137488576	gene-LOC137488576	0	0
gene-LOC137488577	gene-LOC137488577	0	0
gene-LOC137488578	gene-LOC137488578	0	0
gene-LOC137488579	gene-LOC137488579	13.334324	6.424462
gene-LOC137488580	gene-LOC137488580	6.667162	6.424462
gene-LOC137488581	gene-LOC137488581	0	0
gene-LOC137488582	gene-LOC137488582	6.131878	11.817326
gene-LOC137488583	gene-LOC137488583	0	0
gene-LOC137488585	gene-LOC137488585	0.009153	0
gene-LOC137488586	gene-LOC137488586	0	0
gene-LOC137488587	gene-LOC137488587	0.276606	0.2568
gene-LOC137488588	gene-LOC137488588	0.100124	0.682669
gene-LOC137488589	gene-LOC137488589	1.085145	1.116133
gene-LOC137488592	gene-LOC137488592	0.070849	0.122371
gene-LOC137488600	gene-LOC137488600	0.020788	0.020031
gene-LOC137488601	gene-LOC137488601	0.047368	0.215708
gene-LOC137488602	gene-LOC137488602	0.380517	0.464098
gene-LOC137488604	gene-LOC137488604	0	0
gene-LOC137488609	gene-LOC137488609	0.024672	0.047548
gene-LOC137488617	gene-LOC137488617	0.009119	0.01318
gene-LOC137488618	gene-LOC137488618	0.327108	0.261474
gene-LOC137488619	gene-LOC137488619	9.92799	8.668428
gene-LOC137488620	gene-LOC137488620	0.117868	0.152634
gene-LOC137488621	gene-LOC137488621	0.076743	0.127281
gene-LOC137488623	gene-LOC137488623	0.041444	0
gene-LOC137488624	gene-LOC137488624	0.185884	0.027481
gene-LOC137488627	gene-LOC137488627	0.255242	0.110964
gene-LOC137488628	gene-LOC137488628	0.188201	0.686357
gene-LOC137488636	gene-LOC137488636	0	0
gene-LOC137488637	gene-LOC137488637	7.807609	3.551416
gene-LOC137488639	gene-LOC137488639	0.421349	0.236459
gene-LOC137488641	gene-LOC137488641	0.261152	0.240274
gene-LOC137488642	gene-LOC137488642	0.797379	0.385565
gene-LOC137488643	gene-LOC137488643	0.028284	0
gene-LOC137488644	gene-LOC137488644	22.952916	25.303155
gene-LOC137488646	gene-LOC137488646	0.43587	0.384035
gene-LOC137488647	gene-LOC137488647	0.602121	0.659615
gene-LOC137488648	gene-LOC137488648	0.478679	0.480444
gene-LOC137488649	gene-LOC137488649	0	0.315826
gene-LOC137488650	gene-LOC137488650	0.125346	0.241566
gene-LOC137488653	gene-LOC137488653	0.281623	0.074251
gene-LOC137488654	gene-LOC137488654	0	0.052494
gene-LOC137488655	gene-LOC137488655	0	0
gene-LOC137488656	gene-LOC137488656	3.856006	3.144167
gene-LOC137488657	gene-LOC137488657	0.012234	0.005894
gene-LOC137488659	gene-LOC137488659	14.973154	17.944596
gene-LOC137488660	gene-LOC137488660	0.613091	0.147693
gene-LOC137488661	gene-LOC137488661	0.147945	0.110057
gene-LOC137488662	gene-LOC137488662	12.161548	10.101451
gene-LOC137488664	gene-LOC137488664	0.024869	0.048459
gene-LOC137488665	gene-LOC137488665	0	0.037556
gene-LOC137488666	gene-LOC137488666	0.232701	0.278286
gene-LOC137488667	gene-LOC137488667	0.024031	0.069467
gene-LOC137488668	gene-LOC137488668	0	0.185533
gene-LOC137488669	gene-LOC137488669	0.029493	0.02842
gene-LOC137488670	gene-LOC137488670	0.021115	0.020346
gene-LOC137488676	gene-LOC137488676	1.073212	1.372592
gene-LOC137488679	gene-LOC137488679	1.122445	1.369606
gene-LOC137488680	gene-LOC137488680	0	0.060286
gene-LOC137488682	gene-LOC137488682	3.646577	4.409417
gene-LOC137488683	gene-LOC137488683	2.927906	5.07498
gene-LOC137488685	gene-LOC137488685	26.225334	23.803672
gene-LOC137488686	gene-LOC137488686	0.036107	0.092353
gene-LOC137488687	gene-LOC137488687	0.064896	0.020116
gene-LOC137488695	gene-LOC137488695	0.02666	0
gene-LOC137488696	gene-LOC137488696	1.151734	1.173637
gene-LOC137488697	gene-LOC137488697	0.732564	0.724018
gene-LOC137488698	gene-LOC137488698	1.008804	1.033649
gene-LOC137488700	gene-LOC137488700	0	0
gene-LOC137488701	gene-LOC137488701	0	0.088212
gene-LOC137488702	gene-LOC137488702	0	0
gene-LOC137488703	gene-LOC137488703	0.066944	0
gene-LOC137488705	gene-LOC137488705	0.07284	0
gene-LOC137488706	gene-LOC137488706	0	0.027071
gene-LOC137488708	gene-LOC137488708	0.036299	0.149794
gene-LOC137488711	gene-LOC137488711	0.06909	0.134817
gene-LOC137488713	gene-LOC137488713	0.477123	0.153252
gene-LOC137488714	gene-LOC137488714	0.032376	0
gene-LOC137488715	gene-LOC137488715	0.277384	0
gene-LOC137488716	gene-LOC137488716	0	0
gene-LOC137488718	gene-LOC137488718	0.012723	0.01904
gene-LOC137488719	gene-LOC137488719	0.063645	0.21269
gene-LOC137488720	gene-LOC137488720	0	0
gene-LOC137488721	gene-LOC137488721	0	0
gene-LOC137488723	gene-LOC137488723	0.117444	0.044865
gene-LOC137488724	gene-LOC137488724	0.009466	0
gene-LOC137488725	gene-LOC137488725	0.093383	0.511558
gene-LOC137488728	gene-LOC137488728	0.039442	0
gene-LOC137488730	gene-LOC137488730	0.051368	0.192187
gene-LOC137488731	gene-LOC137488731	0	0
gene-LOC137488732	gene-LOC137488732	0	0
gene-LOC137488733	gene-LOC137488733	2.501488	0
gene-LOC137488734	gene-LOC137488734	0	0
gene-LOC137488735	gene-LOC137488735	0	0
gene-LOC137488736	gene-LOC137488736	0	0
gene-LOC137488737	gene-LOC137488737	0	0
gene-LOC137488739	gene-LOC137488739	0	0
gene-LOC137488740	gene-LOC137488740	0	0
gene-LOC137488741	gene-LOC137488741	0	0
gene-LOC137488742	gene-LOC137488742	0	0
gene-LOC137488743	gene-LOC137488743	0	0
gene-LOC137488744	gene-LOC137488744	0	0
gene-LOC137488745	gene-LOC137488745	0	0
gene-LOC137488746	gene-LOC137488746	0	0
gene-LOC137488747	gene-LOC137488747	0	0
gene-LOC137488748	gene-LOC137488748	0	7.329734
gene-LOC137488749	gene-LOC137488749	0	0
gene-LOC137488750	gene-LOC137488750	0	0
gene-LOC137488751	gene-LOC137488751	0	0
gene-LOC137488752	gene-LOC137488752	0	0
gene-LOC137488754	gene-LOC137488754	0	0
gene-LOC137488755	gene-LOC137488755	27.527355	32.420169
gene-LOC137488756	gene-LOC137488756	63.502747	66.018937
gene-LOC137488757	gene-LOC137488757	27.205558	11.920405
gene-LOC137488758	gene-LOC137488758	28.060778	25.828262
gene-LOC137488760	gene-LOC137488760	57.723205	83.43292
gene-LOC137488761	gene-LOC137488761	137.092613	264.204246
gene-LOC137488762	gene-LOC137488762	12.90293	6.216617
gene-LOC137488768	gene-LOC137488768	0	0
gene-LOC137488772	gene-LOC137488772	0	0
gene-LOC137488774	gene-LOC137488774	0.080197	0.08732
gene-LOC137488777	gene-LOC137488777	0.389232	0.250042
gene-LOC137488778	gene-LOC137488778	0.031024	0.029236
gene-LOC137488780	gene-LOC137488780	11.936926	9.646325
gene-LOC137488781	gene-LOC137488781	0.060411	0.084539
gene-LOC137488782	gene-LOC137488782	9.329097	8.195899
gene-LOC137488786	gene-LOC137488786	0	0
gene-LOC137488787	gene-LOC137488787	2.284549	1.656758
gene-LOC137488791	gene-LOC137488791	0.483512	0.495128
gene-LOC137488796	gene-LOC137488796	0.233649	0.253757
gene-LOC137488797	gene-LOC137488797	0.083491	0.121804
gene-LOC137488806	gene-LOC137488806	0	0
gene-LOC137488807	gene-LOC137488807	0.324461	0.749345
gene-LOC137488810	gene-LOC137488810	2.679685	3.063125
gene-LOC137488811	gene-LOC137488811	0.083959	0.080903
gene-LOC137488812	gene-LOC137488812	0	0
gene-LOC137488814	gene-LOC137488814	0.211669	0.198068
gene-LOC137488815	gene-LOC137488815	0.036996	0.102922
gene-LOC137488816	gene-LOC137488816	22.44835	21.450231
gene-LOC137488819	gene-LOC137488819	0.11363	0
gene-LOC137488821	gene-LOC137488821	5.35274	6.099787
gene-LOC137488827	gene-LOC137488827	0	0
gene-LOC137488840	gene-LOC137488840	0.06877	0.065469
gene-LOC137488842	gene-LOC137488842	0.157001	0.277357
gene-LOC137488844	gene-LOC137488844	0.477123	0.275853
gene-LOC137488849	gene-LOC137488849	0.810455	1.166636
gene-LOC137488852	gene-LOC137488852	0	0.130876
gene-LOC137488853	gene-LOC137488853	18.645388	19.95335
gene-LOC137488854	gene-LOC137488854	0.072772	0.052592
gene-LOC137488857	gene-LOC137488857	0	0
gene-LOC137488858	gene-LOC137488858	0	0
gene-LOC137488861	gene-LOC137488861	0.096653	0.105244
gene-LOC137488865	gene-LOC137488865	0	0
gene-LOC137488867	gene-LOC137488867	0.036031	0.03472
gene-LOC137488869	gene-LOC137488869	0.145304	0.078731
gene-LOC137488873	gene-LOC137488873	0	0
gene-LOC137488874	gene-LOC137488874	0	15.535332
gene-LOC137488876	gene-LOC137488876	0	0
gene-LOC137488877	gene-LOC137488877	0	0
gene-LOC137488878	gene-LOC137488878	0	0
gene-LOC137488879	gene-LOC137488879	0	0
gene-LOC137488880	gene-LOC137488880	0	0
gene-LOC137488881	gene-LOC137488881	0	0
gene-LOC137488882	gene-LOC137488882	0	0
gene-LOC137488883	gene-LOC137488883	0	0
gene-LOC137488884	gene-LOC137488884	0	0
gene-LOC137488885	gene-LOC137488885	12.795736	0
gene-LOC137488886	gene-LOC137488886	0	0
gene-LOC137488887	gene-LOC137488887	0	0
gene-LOC137488888	gene-LOC137488888	9.955145	0
gene-LOC137488889	gene-LOC137488889	0	0
gene-LOC137488890	gene-LOC137488890	0	0
gene-LOC137488891	gene-LOC137488891	0	0
gene-LOC137488893	gene-LOC137488893	0	6.634303
gene-LOC137488895	gene-LOC137488895	0	0
gene-LOC137488896	gene-LOC137488896	10.815674	10.352519
gene-LOC137488897	gene-LOC137488897	1.319502	2.817765
gene-LOC137488899	gene-LOC137488899	0	0.061565
gene-LOC137488901	gene-LOC137488901	0	0
gene-LOC137488903	gene-LOC137488903	0	0.017048
gene-LOC137488904	gene-LOC137488904	0.018622	0.019836
gene-LOC137488905	gene-LOC137488905	5.188623	2.371736
gene-LOC137488908	gene-LOC137488908	0.042381	0.118277
gene-LOC137488909	gene-LOC137488909	0.036977	0.035631
gene-LOC137488911	gene-LOC137488911	3.718193	4.005561
gene-LOC137488912	gene-LOC137488912	0.24625	0.481274
gene-LOC137488913	gene-LOC137488913	1.931462	1.645882
gene-LOC137488914	gene-LOC137488914	0.181317	0.160539
gene-LOC137488916	gene-LOC137488916	0.024208	0.060843
gene-LOC137488917	gene-LOC137488917	0.147323	0.024985
gene-LOC137488920	gene-LOC137488920	0	0
gene-LOC137488922	gene-LOC137488922	0.431698	0.284169
gene-LOC137488923	gene-LOC137488923	0.088621	0.085395
gene-LOC137488924	gene-LOC137488924	0.026554	0.025588
gene-LOC137488931	gene-LOC137488931	1.262927	1.485809
gene-LOC137488936	gene-LOC137488936	2.653931	2.370201
gene-LOC137488938	gene-LOC137488938	0.050927	1.55689
gene-LOC137488940	gene-LOC137488940	0	0
gene-LOC137488942	gene-LOC137488942	0.035272	0.031731
gene-LOC137488944	gene-LOC137488944	0	0
gene-LOC137488948	gene-LOC137488948	8.244137	8.992458
gene-LOC137488949	gene-LOC137488949	0	0
gene-LOC137488950	gene-LOC137488950	0.150929	0
gene-LOC137488952	gene-LOC137488952	0.262999	0.441714
gene-LOC137488953	gene-LOC137488953	0.423403	0.247094
gene-LOC137488954	gene-LOC137488954	0.00974	0
gene-LOC137488955	gene-LOC137488955	0.411683	0.514242
gene-LOC137488956	gene-LOC137488956	0	0
gene-LOC137488957	gene-LOC137488957	0	0.07618
gene-LOC137488958	gene-LOC137488958	0	0
gene-LOC137488961	gene-LOC137488961	2.887607	0.757335
gene-LOC137488962	gene-LOC137488962	0.467078	0.90016
gene-LOC137488963	gene-LOC137488963	0.145192	0.184406
gene-LOC137488964	gene-LOC137488964	0.797728	0.679623
gene-LOC137488967	gene-LOC137488967	0.328386	0.368652
gene-LOC137488970	gene-LOC137488970	0.036583	0.035866
gene-LOC137488971	gene-LOC137488971	0.046609	0.044872
gene-LOC137488973	gene-LOC137488973	33.789737	28.347807
gene-LOC137488974	gene-LOC137488974	0.512532	0.724349
gene-LOC137488975	gene-LOC137488975	0	0.036498
gene-LOC137488979	gene-LOC137488979	0.228831	0.483008
gene-LOC137488981	gene-LOC137488981	0.024312	0.011713
gene-LOC137488982	gene-LOC137488982	0.006407	0
gene-LOC137488983	gene-LOC137488983	0.006062	0
gene-LOC137488984	gene-LOC137488984	0.81688	0.683283
gene-LOC137488985	gene-LOC137488985	0	0
gene-LOC137488986	gene-LOC137488986	0.007642	0
gene-LOC137488987	gene-LOC137488987	0.014137	0.020248
gene-LOC137488988	gene-LOC137488988	1.041375	3.010399
gene-LOC137488991	gene-LOC137488991	2.269171	2.419688
gene-LOC137488996	gene-LOC137488996	3.384845	3.655594
gene-LOC137488997	gene-LOC137488997	6.794894	7.217294
gene-LOC137488999	gene-LOC137488999	0.452021	0.445718
gene-LOC137489000	gene-LOC137489000	0.038872	0
gene-LOC137489001	gene-LOC137489001	0.080138	0
gene-LOC137489002	gene-LOC137489002	0.280661	0.216355
gene-LOC137489012	gene-LOC137489012	0.051898	0.033339
gene-LOC137489013	gene-LOC137489013	0	0
gene-LOC137489014	gene-LOC137489014	0.044889	0.129764
gene-LOC137489017	gene-LOC137489017	0	0
gene-LOC137489021	gene-LOC137489021	0.121599	0
gene-LOC137489025	gene-LOC137489025	0	0
gene-LOC137489026	gene-LOC137489026	0	0.0073
gene-LOC137489027	gene-LOC137489027	0	0
gene-LOC137489034	gene-LOC137489034	0.152313	0.190144
gene-LOC137489035	gene-LOC137489035	0	0
gene-LOC137489036	gene-LOC137489036	0.135557	0.080442
gene-LOC137489037	gene-LOC137489037	0.023667	0
gene-LOC137489039	gene-LOC137489039	0.010329	0
gene-LOC137489040	gene-LOC137489040	0.151856	0.087797
gene-LOC137489042	gene-LOC137489042	0	0
gene-LOC137489052	gene-LOC137489052	0.010375	0.017282
gene-LOC137489053	gene-LOC137489053	0.325198	0.630832
gene-LOC137489054	gene-LOC137489054	0.040785	0.059144
gene-LOC137489056	gene-LOC137489056	0	0
gene-LOC137489057	gene-LOC137489057	0	0
gene-LOC137489059	gene-LOC137489059	0	0
gene-LOC137489060	gene-LOC137489060	0	0
gene-LOC137489061	gene-LOC137489061	0	0
gene-LOC137489062	gene-LOC137489062	0	0
gene-LOC137489063	gene-LOC137489063	0.012976	0.008931
gene-LOC137489064	gene-LOC137489064	0.064872	0.093766
gene-LOC137489066	gene-LOC137489066	1.607438	0
gene-LOC137489067	gene-LOC137489067	0.009335	0.062964
gene-LOC137489071	gene-LOC137489071	0.061298	0.250133
gene-LOC137489072	gene-LOC137489072	0.066504	0.119678
gene-LOC137489075	gene-LOC137489075	0	0
gene-LOC137489076	gene-LOC137489076	0	0
gene-LOC137489080	gene-LOC137489080	0	0.037061
gene-LOC137489082	gene-LOC137489082	0.094381	0.142914
gene-LOC137489084	gene-LOC137489084	0.6065	0.49216
gene-LOC137489086	gene-LOC137489086	0.357276	0
gene-LOC137489087	gene-LOC137489087	0.075335	0.042658
gene-LOC137489090	gene-LOC137489090	0.184623	0.263327
gene-LOC137489091	gene-LOC137489091	0.053494	0.11192
gene-LOC137489092	gene-LOC137489092	0	0
gene-LOC137489095	gene-LOC137489095	0.724448	0.442115
gene-LOC137489097	gene-LOC137489097	0	0.839189
gene-LOC137489098	gene-LOC137489098	2.699326	8.035973
gene-LOC137489100	gene-LOC137489100	4.287366	5.499877
gene-LOC137489103	gene-LOC137489103	0	0
gene-LOC137489104	gene-LOC137489104	1.212269	1.066466
gene-LOC137489105	gene-LOC137489105	0.373767	0.139803
gene-LOC137489107	gene-LOC137489107	0.378453	0.784134
gene-LOC137489108	gene-LOC137489108	0.105823	0.080257
gene-LOC137489109	gene-LOC137489109	0	0.105907
gene-LOC137489110	gene-LOC137489110	0.249065	0.285178
gene-LOC137489111	gene-LOC137489111	0.03316	0.016104
gene-LOC137489112	gene-LOC137489112	1.510607	1.151836
gene-LOC137489116	gene-LOC137489116	0	0
gene-LOC137489118	gene-LOC137489118	2.154067	1.221923
gene-LOC137489119	gene-LOC137489119	0.164108	0.245169
gene-LOC137489120	gene-LOC137489120	0	0.523135
gene-LOC137489124	gene-LOC137489124	0.488765	0.719256
gene-LOC137489125	gene-LOC137489125	0.209437	0.186644
gene-LOC137489126	gene-LOC137489126	3.447716	3.540487
gene-LOC137489127	gene-LOC137489127	0.012811	0.02469
gene-LOC137489128	gene-LOC137489128	0.566572	0.43695
gene-LOC137489129	gene-LOC137489129	0	0
gene-LOC137489130	gene-LOC137489130	0.121635	0.020346
gene-LOC137489131	gene-LOC137489131	0	0
gene-LOC137489132	gene-LOC137489132	0	0
gene-LOC137489134	gene-LOC137489134	0.643905	0.141176
gene-LOC137489135	gene-LOC137489135	0.495485	0.753097
gene-LOC137489136	gene-LOC137489136	0.023501	0
gene-LOC137489137	gene-LOC137489137	3.077943	2.044492
gene-LOC137489139	gene-LOC137489139	0.0332	0.03572
gene-LOC137489140	gene-LOC137489140	0.092011	0.103948
gene-LOC137489142	gene-LOC137489142	0.028526	0.082463
gene-LOC137489143	gene-LOC137489143	0	0.032689
gene-LOC137489144	gene-LOC137489144	0.016443	0
gene-LOC137489145	gene-LOC137489145	0	0.006292
gene-LOC137489147	gene-LOC137489147	0.08187	0.112381
gene-LOC137489148	gene-LOC137489148	7.901444	6.342119
gene-LOC137489149	gene-LOC137489149	0.011943	0
gene-LOC137489151	gene-LOC137489151	0.219607	0.332137
gene-LOC137489152	gene-LOC137489152	0	0
