ID	Description	Cluster	FoldEnrichment	pvalue	p.adjust	p.adjust_hyper	GeneHits	GeneSetSize	RegionHits
GO:0003309	type B pancreatic cell differentiation	gnathostomata	4.73201975305809	1.83336851984046e-12	2.2391140119363e-11	0.00973371402314884	7	40	32
GO:0061035	regulation of cartilage development	gnathostomata	4.00922166557161	2.22224589074751e-12	2.69198892456405e-11	0.0942548050543338	5	41	38
GO:0070365	hepatocyte differentiation	gnathostomata	8.16496159000258	2.31941728117272e-12	2.78704173302206e-11	0.154538362701002	2	10	20
GO:0003406	retinal pigment epithelium development	gnathostomata	6.75326040769978	2.45776049800136e-12	2.92965051361762e-11	0.108130360581353	3	18	23
GO:0060537	muscle tissue development	gnathostomata	2.07832913792901	2.96756413418785e-12	3.50926234915865e-11	4.26068461508308e-07	36	276	110
GO:0061061	muscle structure development	gnathostomata	1.79242572875455	3.3969341793711e-12	3.98537947028578e-11	5.4188250147625e-08	52	455	162
GO:0035775	pronephric glomerulus morphogenesis	gnathostomata	5.95101900845255	4.13537857265384e-12	4.81383911972986e-11	0.0133770676582823	4	14	25
GO:0060839	endothelial cell fate commitment	gnathostomata	6.87914213883424	5.12454263059004e-12	5.91904536401485e-11	0.154538362701002	2	10	22
GO:0021782	glial cell development	gnathostomata	2.66299735450722	5.76605969640193e-12	6.60879149818375e-11	0.00290048506283114	14	109	65
GO:0072498	embryonic skeletal joint development	gnathostomata	6.75928505688489	7.15034826109285e-12	8.1328388618537e-11	0.0566972463256598	3	13	22
GO:0048793	pronephros development	gnathostomata	2.39654746134579	1.38175164771254e-11	1.55970451143309e-10	9.13283605723122e-06	23	155	76
GO:0072148	epithelial cell fate commitment	gnathostomata	6.00021620230056	2.48831407617067e-11	2.78766013044685e-10	0.0747337866474056	3	15	23
GO:0002262	myeloid cell homeostasis	gnathostomata	2.66065623314063	2.62514705190334e-11	2.91900679651938e-10	0.017745970426829	15	152	61
GO:0008284	positive regulation of cell population proliferation	gnathostomata	2.26692087612928	3.1867328320917e-11	3.5172088294938e-10	0.00205616520239158	19	170	82
GO:0002062	chondrocyte differentiation	gnathostomata	3.55132482113537	3.92075514895274e-11	4.29553321466146e-10	0.0874773018151549	5	40	39
GO:0072175	epithelial tube formation	gnathostomata	2.79024559620802	4.44794219957631e-11	4.83754297618154e-10	5.85034023176984e-07	17	74	55
GO:0060119	inner ear receptor cell development	gnathostomata	3.52083735278048	5.01005916810425e-11	5.40941171048938e-10	0.00190932736980749	9	48	39
GO:0002011	morphogenesis of an epithelial sheet	gnathostomata	2.44071031317591	5.50631646285457e-11	5.90245433788008e-10	0.00448199579778576	14	115	69
GO:0035148	tube formation	gnathostomata	2.71695616449038	7.85749576708528e-11	8.36262049496933e-10	4.57244566162071e-07	18	81	56
GO:0035107	appendage morphogenesis	gnathostomata	2.70381785252302	9.36071490208711e-11	9.89181929369489e-10	0.000122934192185694	14	79	56
GO:0032784	regulation of DNA-templated transcription elongation	gnathostomata	5.89603017519895	2.43299010450165e-10	2.55292623641371e-09	0.455868830747668	2	27	21
GO:0021549	cerebellum development	gnathostomata	3.38889710848879	2.50806259295901e-10	2.61329598846778e-09	0.000210962931850093	11	53	38
GO:0021575	hindbrain morphogenesis	gnathostomata	3.77256916123172	2.71264003236256e-10	2.79540792102517e-09	3.62245313236996e-06	12	42	33
GO:0043584	nose development	gnathostomata	15.6299161286094	2.72036341307818e-10	2.79540792102517e-09	0.449494930029526	1	9	11
GO:0001667	ameboidal-type cell migration	gnathostomata	1.90590119369952	2.77768567862578e-10	2.83476141174823e-09	0.00501400264209055	22	229	112
GO:0022037	metencephalon development	gnathostomata	2.9115013588488	2.91102718242032e-10	2.95063299442604e-09	1.14013351153862e-06	16	69	47
GO:0061351	neural precursor cell proliferation	gnathostomata	3.49999170645776	3.15577427754461e-10	3.17709707671721e-09	0.015466815316717	7	44	36
GO:0033334	fin morphogenesis	gnathostomata	2.65113408423205	3.95515647469486e-10	3.95515647469486e-09	0.000319630068229704	13	76	54
GO:0072102	glomerulus morphogenesis	gnathostomata	4.70331837581971	5.15760834343734e-10	5.11653491214268e-09	0.0243631520428369	4	17	25
GO:0033280	response to vitamin D	gnathostomata	7.94034290233916	5.18521323311104e-10	5.11653491214268e-09	0.449494930029526	1	9	16
GO:0031018	endocrine pancreas development	gnathostomata	3.23285539605324	5.43070083718038e-10	5.32351595223603e-09	0.000570488340250936	12	70	39
GO:0060841	venous blood vessel development	gnathostomata	4.62504104692421	7.20568526686119e-10	7.0173013383158e-09	0.0391780852980119	4	20	25
GO:0021983	pituitary gland development	gnathostomata	4.80871210168873	7.38650607784104e-10	7.14668445193711e-09	0.00106158575937198	6	19	24
GO:0007422	peripheral nervous system development	gnathostomata	3.03101478389564	7.9136718897484e-10	7.60733620369362e-09	1.06373855518261e-07	17	65	42
GO:0033273	response to vitamin	gnathostomata	6.15720481591445	8.48604777247983e-10	8.10526357756086e-09	0.229886465090838	2	14	19
GO:0060113	inner ear receptor cell differentiation	gnathostomata	3.1230062348149	8.64820702002892e-10	8.20753405085547e-09	0.00160565761479093	10	57	40
GO:0048882	lateral line development	gnathostomata	2.3449475162733	9.23808277636888e-10	8.71186287138584e-09	3.1704417041039e-05	20	133	65
GO:0071363	cellular response to growth factor stimulus	gnathostomata	1.7948194629478	1.27518741718158e-09	1.19498695069217e-08	3.57967143672968e-09	44	318	123
GO:0006513	protein monoubiquitination	gnathostomata	5.6554795339922	1.29172942217371e-09	1.20292302439926e-08	0.147484815899394	3	21	20
GO:0060562	epithelial tube morphogenesis	gnathostomata	1.88813660655716	1.34733300293732e-09	1.24691066731467e-08	2.6277964644872e-09	41	279	106
GO:0001946	lymphangiogenesis	gnathostomata	3.29367514004591	1.51927239002695e-09	1.3973554698396e-08	0.0617836201836881	6	48	36
GO:0010001	glial cell differentiation	gnathostomata	2.17588165474825	1.58000501697204e-09	1.44429906459407e-08	0.000397512988190651	19	148	74
GO:0070848	response to growth factor	gnathostomata	1.78326886699167	1.83775832273689e-09	1.66967067126705e-08	4.26465103797238e-09	44	320	123
GO:0048840	otolith development	gnathostomata	2.9781669525828	2.04123912516569e-09	1.84330078575568e-08	0.00147848833843353	11	67	41
GO:0048925	lateral line system development	gnathostomata	2.20103284436097	2.12086724303506e-09	1.90366999525436e-08	5.65862727630863e-07	25	152	71
GO:0021517	ventral spinal cord development	gnathostomata	2.88182206424323	2.17351984038164e-09	1.93924824081954e-08	6.67846944526146e-07	15	58	43
GO:0042127	regulation of cell population proliferation	gnathostomata	1.79600238398543	2.65260037235668e-09	2.34974417938322e-08	3.02165368875653e-05	36	338	118
GO:0043516	regulation of DNA damage response, signal transduction by p53 class mediator	gnathostomata	7.7012787649172	2.66514608265614e-09	2.34974417938322e-08	0.174708512537542	2	11	15
GO:0009799	specification of symmetry	gnathostomata	1.86811986820744	2.77063934022211e-09	2.41418281691868e-08	2.71700685023564e-05	36	336	105
GO:0009855	determination of bilateral symmetry	gnathostomata	1.86811986820744	2.77063934022211e-09	2.41418281691868e-08	2.71700685023564e-05	36	336	105
GO:0051091	positive regulation of DNA-binding transcription factor activity	gnathostomata	5.28090602764717	4.01903786523802e-09	3.48160838325852e-08	5.6494224674973e-05	7	17	20
GO:0048885	neuromast deposition	gnathostomata	5.16254156260971	5.82952230380961e-09	5.02080244663371e-08	0.266921334408317	2	16	20
GO:0042359	vitamin D metabolic process	gnathostomata	6.63010149268736	6.41366813903262e-09	5.49216409606817e-08	0.47457556563091	1	10	16
GO:0032926	negative regulation of activin receptor signaling pathway	gnathostomata	6.09011577790547	7.50345347094362e-09	6.38865466954628e-08	0.0315674965386894	3	10	17
GO:0002088	lens development in camera-type eye	gnathostomata	2.71680250862078	7.84433247491479e-09	6.64094056114945e-08	0.283559803863334	8	119	44
GO:0048872	homeostasis of number of cells	gnathostomata	2.27725722083855	8.4552446540605e-09	7.11769182742946e-08	0.0616494001442642	15	183	61
GO:0030866	cortical actin cytoskeleton organization	gnathostomata	3.69528134256585	8.99390970644204e-09	7.52860981044868e-08	0.841489937843871	1	35	28
GO:0021915	neural tube development	gnathostomata	2.19077414176174	9.10133836646511e-09	7.57597439443185e-08	7.11393488126301e-05	18	118	66
GO:0046530	photoreceptor cell differentiation	gnathostomata	2.38772026370303	9.57938994870457e-09	7.92960612420545e-08	0.0071899493523301	14	122	55
GO:0055007	cardiac muscle cell differentiation	gnathostomata	2.81415770184807	9.66037140196498e-09	7.95246043587172e-08	5.70284137366109e-05	13	64	41
GO:0072014	proximal tubule development	gnathostomata	4.76180117526208	9.72964067663164e-09	7.96547505944019e-08	0.0105241510510523	4	13	21
GO:0048263	determination of dorsal identity	gnathostomata	6.4227835518815	9.91829723734449e-09	8.07555348832967e-08	0.266921334408317	2	16	16
GO:0007584	response to nutrient	gnathostomata	5.25510834301371	1.04824108707741e-08	8.48847402035511e-08	0.248609156764607	2	15	19
GO:0042770	signal transduction in response to DNA damage	gnathostomata	3.54080574282934	1.23116463439189e-08	9.91586651483197e-08	0.0566972463256598	7	60	29
GO:0021591	ventricular system development	gnathostomata	3.51435735510425	1.44322115138136e-08	1.1561287718055e-07	0.0747337866474056	5	38	29
GO:0036303	lymph vessel morphogenesis	gnathostomata	2.98436817062319	1.79381003920737e-08	1.42665130897407e-07	0.0702110980932126	6	50	36
GO:0000289	nuclear-transcribed mRNA poly(A) tail shortening	gnathostomata	5.72909771590676	1.80007010796729e-08	1.42665130897407e-07	0.00557256798525281	5	18	17
GO:0071425	hematopoietic stem cell proliferation	gnathostomata	4.77340636721597	2.07826335862168e-08	1.63841926155889e-07	0.0566972463256598	4	23	20
GO:0048752	semicircular canal morphogenesis	gnathostomata	4.39744650043487	3.67302693850733e-08	2.88042638861891e-07	0.000241456846425205	7	21	21
GO:0035051	cardiocyte differentiation	gnathostomata	2.35581231830018	4.85827857357523e-08	3.78996600765817e-07	2.5978837140424e-05	16	88	51
GO:0046856	phosphatidylinositol dephosphorylation	gnathostomata	3.91709367360149	6.60941436277611e-08	5.12918093777938e-07	0.0596326526712952	5	35	23
GO:0045446	endothelial cell differentiation	gnathostomata	2.63872496611836	7.72132830240303e-08	5.9506015317401e-07	0.118081642024622	6	59	40
GO:0042063	gliogenesis	gnathostomata	1.9719462335079	7.74776306817167e-08	5.9506015317401e-07	0.00265378587897023	19	174	74
GO:0007517	muscle organ development	gnathostomata	1.91287776940853	8.0289680747133e-08	6.13495509298606e-07	0.00113912642595495	24	230	80
GO:0060972	left/right pattern formation	gnathostomata	1.80415072059481	8.68083342854706e-08	6.59920500435466e-07	1.74975926617062e-05	35	315	94
GO:0030878	thyroid gland development	gnathostomata	4.76875979239841	1.04713258288847e-07	7.91993679443566e-07	0.0336288713933978	4	19	18
GO:0048702	embryonic neurocranium morphogenesis	gnathostomata	3.35957854749014	1.07398343804755e-07	8.08199657924669e-07	0.0257326924032494	5	27	27
GO:0055123	digestive system development	gnathostomata	2.12359409898013	1.49362775970077e-07	1.11834440299203e-06	4.55090986297352e-06	24	160	59
GO:0001945	lymph vessel development	gnathostomata	2.46840078921474	1.5487844437007e-07	1.14918205993544e-06	0.00465295940569583	11	78	43
GO:0002065	columnar/cuboidal epithelial cell differentiation	gnathostomata	4.91329323176818	1.55023888622163e-07	1.14918205993544e-06	0.00690550001111436	5	19	17
GO:0021548	pons development	gnathostomata	3.8663429725264	1.5672373595505e-07	1.15603151768824e-06	8.29393776858063e-05	7	18	22
GO:0070306	lens fiber cell differentiation	gnathostomata	4.38282599680765	1.68273917737826e-07	1.23511397748453e-06	0.690414845337677	1	21	19
GO:0032474	otolith morphogenesis	gnathostomata	3.69774579794414	1.79232826179052e-07	1.30910250493523e-06	0.0462221898180966	5	32	23
GO:0048738	cardiac muscle tissue development	gnathostomata	2.14288942229704	1.80820995531771e-07	1.31425991874312e-06	6.49423089039605e-06	20	119	57
GO:0003158	endothelium development	gnathostomata	2.38980757520789	1.95609938768783e-07	1.41484858624023e-06	0.026169487531321	9	75	45
GO:0021511	spinal cord patterning	gnathostomata	4.8208516784364	2.01306389707932e-07	1.4490170080426e-06	0.0133770676582823	4	14	17
GO:0030330	DNA damage response, signal transduction by p53 class mediator	gnathostomata	5.41021833812995	2.48151301540996e-07	1.7776223043081e-06	0.304833783115511	2	18	15
GO:0009994	oocyte differentiation	gnathostomata	4.15050631667601	3.77618119602861e-07	2.69211003927399e-06	0.223643158018602	4	42	19
GO:0042670	retinal cone cell differentiation	gnathostomata	3.7948324126131	3.98389009590404e-07	2.82666487757001e-06	0.0124543723025287	5	22	21
GO:0060221	retinal rod cell differentiation	gnathostomata	3.93823684789786	4.23590568160851e-07	2.99123197421644e-06	0.0336288713933978	4	19	20
GO:0010906	regulation of glucose metabolic process	gnathostomata	3.92792433279651	4.40865968117951e-07	3.09853911554598e-06	0.186541524406177	3	24	20
GO:0060324	face development	gnathostomata	5.16177390785121	4.44098791691485e-07	3.10660657098738e-06	0.0483558625825359	3	12	15
GO:0060323	head morphogenesis	gnathostomata	4.82026082475563	4.54391849050711e-07	3.16375633217551e-06	0.00790778493347744	4	12	16
GO:0039021	pronephric glomerulus development	gnathostomata	3.19360899144484	4.66654113535679e-07	3.2340215310147e-06	0.0412045185796227	5	31	26
GO:0030865	cortical cytoskeleton organization	gnathostomata	3.01021656399902	5.46940524431711e-07	3.77287676575578e-06	0.916516107265575	1	49	28
GO:0042693	muscle cell fate commitment	gnathostomata	5.00445196277021	6.49424694662254e-07	4.45918338731225e-06	0.174708512537542	2	11	15
GO:0072015	podocyte development	gnathostomata	3.05032283831477	6.74269187207097e-07	4.58749355679714e-06	0.0116026171629366	6	31	27
GO:0072310	glomerular epithelial cell development	gnathostomata	3.05032283831477	6.74269187207097e-07	4.58749355679714e-06	0.0116026171629366	6	31	27
GO:0042692	muscle cell differentiation	gnathostomata	1.66037934041437	7.41186799287838e-07	5.01985604972218e-06	5.12984441590198e-06	37	324	105
GO:0072114	pronephros morphogenesis	gnathostomata	3.51372289403872	7.51750315201987e-07	5.06836185362426e-06	0.00432488940695282	7	34	22
GO:0060026	convergent extension	gnathostomata	1.94488756130552	8.83087109060234e-07	5.92702609234121e-06	0.0124543723025287	17	174	64
GO:0007368	determination of left/right symmetry	gnathostomata	1.7358203979572	9.01713347056682e-07	6.02490083907828e-06	6.23386699378474e-05	33	308	89
GO:0018205	peptidyl-lysine modification	gnathostomata	3.5752643519953	1.01313556232947e-06	6.739160660138e-06	0.331252975112159	4	53	21
GO:0003206	cardiac chamber morphogenesis	gnathostomata	3.14151645606602	1.02360242360439e-06	6.77852271631354e-06	0.0037180674840019	7	33	25
GO:0048884	neuromast development	gnathostomata	2.24406989377462	1.03070546716796e-06	6.79535905345248e-06	0.00228609610326918	13	94	45
GO:0006354	DNA-templated transcription elongation	gnathostomata	3.53843419007973	1.18920349177876e-06	7.8057850341425e-06	0.77536220941902	2	55	21
GO:0060729	intestinal epithelial structure maintenance	gnathostomata	5.47389757464103	1.34983933632053e-06	8.81240460470621e-06	0.494096894909766	1	11	13
GO:0044093	positive regulation of molecular function	gnathostomata	2.37934916786285	1.35438970099176e-06	8.81240460470621e-06	0.00427758256196737	12	89	39
GO:0021587	cerebellum morphogenesis	gnathostomata	3.37883901466664	1.40700069442662e-06	9.11491754215503e-06	0.0289794311080922	5	28	22
GO:0060232	delamination	gnathostomata	4.29621332756665	1.97055956322377e-06	1.27105357108373e-05	0.0979119909808813	3	17	16
GO:0030277	maintenance of gastrointestinal epithelium	gnathostomata	5.28093851976711	1.98826739832417e-06	1.2769475963375e-05	0.51831363559245	1	12	13
GO:0072089	stem cell proliferation	gnathostomata	3.5345720240801	2.14262449015802e-06	1.37017617610964e-05	0.0999597925657339	4	29	20
GO:0032925	regulation of activin receptor signaling pathway	gnathostomata	4.01830788625612	2.31449038557695e-06	1.4737566985084e-05	0.108130360581353	3	18	17
GO:0090101	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	gnathostomata	2.61503487542189	2.509742781334e-06	1.59128372093092e-05	0.0714101560647756	7	64	31
GO:0048663	neuron fate commitment	gnathostomata	2.77562480844164	2.52290224280509e-06	1.59284929736423e-05	2.11571449970762e-09	17	50	28
GO:0050821	protein stabilization	gnathostomata	5.14230243763175	2.64458917048933e-06	1.66263201013886e-05	0.172822449564757	3	23	13
GO:0071375	cellular response to peptide hormone stimulus	gnathostomata	2.30978971702716	2.69185103295034e-06	1.6852344702084e-05	0.331252975112159	6	89	39
GO:0045471	response to ethanol	gnathostomata	5.54652609029104	2.97779359898812e-06	1.85286182655177e-05	0.086803823867068	3	16	12
GO:0048384	retinoic acid receptor signaling pathway	gnathostomata	3.12252146474317	2.98447542531829e-06	1.85286182655177e-05	0.00577261557996011	7	36	23
GO:0061318	renal filtration cell differentiation	gnathostomata	2.80589813899308	3.10575668267103e-06	1.89654813818845e-05	0.0238203085006333	6	37	27
GO:0072010	glomerular epithelium development	gnathostomata	2.80589813899308	3.10575668267103e-06	1.89654813818845e-05	0.0238203085006333	6	37	27
GO:0072112	podocyte differentiation	gnathostomata	2.80589813899308	3.10575668267103e-06	1.89654813818845e-05	0.0238203085006333	6	37	27
GO:0072311	glomerular epithelial cell differentiation	gnathostomata	2.80589813899308	3.10575668267103e-06	1.89654813818845e-05	0.0238203085006333	6	37	27
GO:0003205	cardiac chamber development	gnathostomata	2.53931506588965	3.16496288987049e-06	1.92481416567634e-05	0.00123796886628538	10	55	32
GO:0003159	morphogenesis of an endothelium	gnathostomata	4.1219140584354	3.30534335191844e-06	1.98587161062842e-05	0.0202148060265557	4	16	16
GO:0061154	endothelial tube morphogenesis	gnathostomata	4.1219140584354	3.30534335191844e-06	1.98587161062842e-05	0.0202148060265557	4	16	16
GO:0072554	blood vessel lumenization	gnathostomata	4.1219140584354	3.30534335191844e-06	1.98587161062842e-05	0.0202148060265557	4	16	16
GO:0060319	primitive erythrocyte differentiation	gnathostomata	3.50331059946765	4.3018497929695e-06	2.57419927370464e-05	0.00726297638759697	6	28	19
GO:0016055	Wnt signaling pathway	gnathostomata	1.60602939179849	4.72478383780133e-06	2.81597116732959e-05	1.32957004092017e-08	42	309	101
GO:0001503	ossification	gnathostomata	2.00223001024682	6.12773139022755e-06	3.63757759818289e-05	1.49900862613766e-06	21	118	50
GO:0006479	protein methylation	gnathostomata	4.41183534685214	6.2608335649669e-06	3.68721028134414e-05	0.455868830747668	2	27	14
GO:0008213	protein alkylation	gnathostomata	4.41183534685214	6.2608335649669e-06	3.68721028134414e-05	0.455868830747668	2	27	14
GO:0010171	body morphogenesis	gnathostomata	3.54794865972382	6.41504910448955e-06	3.76315872664938e-05	0.00690550001111436	5	19	18
GO:0048483	autonomic nervous system development	gnathostomata	2.15832651587763	7.47703978125034e-06	4.36893697022079e-05	0.000193274196614726	13	72	41
GO:0048484	enteric nervous system development	gnathostomata	2.27287039422982	8.92605567687881e-06	5.19524334318337e-05	0.00208384944227344	10	59	36
GO:0009953	dorsal/ventral pattern formation	gnathostomata	1.86574284483051	9.22706440661181e-06	5.34954317737416e-05	0.000298148511487113	20	157	58
GO:0022600	digestive system process	gnathostomata	3.43579540870945	9.8085904521486e-06	5.66465107507807e-05	0.246456733812654	3	29	18
GO:0006109	regulation of carbohydrate metabolic process	gnathostomata	2.89123824707215	1.00861123048984e-05	5.80243526420799e-05	0.229886465090838	4	43	23
GO:0043434	response to peptide hormone	gnathostomata	2.08474188392895	1.03577477010954e-05	5.9357861825508e-05	0.326759764752162	7	107	43
GO:0030223	neutrophil differentiation	gnathostomata	3.73598116432557	1.10078434589665e-05	6.28417117006136e-05	0.0505052032925218	5	33	16
GO:0003007	heart morphogenesis	gnathostomata	1.62924337022249	1.11936290673989e-05	6.3658424848948e-05	1.61733784972732e-06	35	282	88
GO:0048262	determination of dorsal/ventral asymmetry	gnathostomata	3.1099974991976	1.34826945019344e-05	7.63848471782593e-05	0.0699794004610413	5	37	20
GO:0043484	regulation of RNA splicing	gnathostomata	1.99460576618814	1.5383394449679e-05	8.68229459470521e-05	0.0197703704687106	13	125	46
GO:0031017	exocrine pancreas development	gnathostomata	2.73497587201536	1.59459053830335e-05	8.9321048950075e-05	0.0346705199517644	7	53	24
GO:0035272	exocrine system development	gnathostomata	2.73497587201536	1.59459053830335e-05	8.9321048950075e-05	0.0346705199517644	7	53	24
GO:0098508	endothelial to hematopoietic transition	gnathostomata	4.66114747775934	1.65363143258553e-05	9.22813046648853e-05	0.229886465090838	2	14	12
GO:0007519	skeletal muscle tissue development	gnathostomata	1.89260731803309	1.79534878237547e-05	9.98160330499793e-05	0.0256698539107653	15	160	52
GO:1901701	cellular response to oxygen-containing compound	gnathostomata	1.61742377422601	1.8046771842128e-05	9.99616730288875e-05	0.0385178328519447	22	283	86
GO:0065009	regulation of molecular function	gnathostomata	1.79441855174544	1.99321298311149e-05	0.000109995827586523	0.186381950523418	15	225	60
GO:0033336	caudal fin development	gnathostomata	4.20098921715222	2.1862404755302e-05	0.000120202889614022	0.54354440940555	1	13	13
GO:0048665	neuron fate specification	gnathostomata	2.81749752859012	2.27572081448467e-05	0.000124662647558168	5.15370377111545e-07	12	35	22
GO:0032924	activin receptor signaling pathway	gnathostomata	2.81582359987881	2.29569891573923e-05	0.000125296387708844	0.0699794004610413	5	37	22
GO:0071907	determination of digestive tract left/right asymmetry	gnathostomata	4.15149905524229	2.46624090732627e-05	0.000134113100434896	0.229886465090838	2	14	13
GO:0048857	neural nucleus development	gnathostomata	2.79487942381706	2.56158226142589e-05	0.000138791184346348	0.000929739388758421	7	26	22
GO:0048634	regulation of muscle organ development	gnathostomata	4.8440032400813	2.60282331344215e-05	0.000140325996903599	0.0167204613491886	4	15	11
GO:0015868	purine ribonucleotide transport	gnathostomata	4.1285754300965	2.60874504310717e-05	0.000140325996903599	0.469955899887784	2	28	13
GO:0032835	glomerulus development	gnathostomata	2.05908713184172	2.69196879879908e-05	0.000144281780942829	0.0391780852980119	9	81	40
GO:0060538	skeletal muscle organ development	gnathostomata	1.83302808849339	2.9086146669017e-05	0.000155334618411596	0.0234266067071257	16	173	54
GO:0015865	purine nucleotide transport	gnathostomata	4.07470156293113	2.97957222505562e-05	0.000157991552147077	0.494096894909766	2	30	13
GO:0051503	adenine nucleotide transport	gnathostomata	4.07470156293113	2.97957222505562e-05	0.000157991552147077	0.494096894909766	2	30	13
GO:0048881	mechanosensory lateral line system development	gnathostomata	2.02283521164224	3.1785053384444e-05	0.000167942303343339	1.12064143395184e-05	17	92	41
GO:0007586	digestion	gnathostomata	3.13081137294456	3.25857798288568e-05	0.000171564706519423	0.333524637533643	3	36	18
GO:0001754	eye photoreceptor cell differentiation	gnathostomata	2.15373490682475	3.45913393449103e-05	0.000181482731070128	0.0321607186508847	9	78	35
GO:0035050	embryonic heart tube development	gnathostomata	1.74064149910131	3.47741994362238e-05	0.000181801954947275	0.000512692887076983	22	190	62
GO:1905330	regulation of morphogenesis of an epithelium	gnathostomata	3.22032813197269	3.78476412758577e-05	0.000197178270982615	0.0228292155480065	5	26	17
GO:0003407	neural retina development	gnathostomata	1.82978300854805	4.21680476447433e-05	0.000218921222963998	2.03659533380946e-05	21	140	52
GO:1901700	response to oxygen-containing compound	gnathostomata	1.50691122859939	4.2690834806218e-05	0.000220865777296058	0.0314479779370316	29	395	104
GO:0061448	connective tissue development	gnathostomata	1.58725897416472	4.6667640260523e-05	0.000240604788886434	8.20111915394177e-06	29	226	83
GO:0030851	granulocyte differentiation	gnathostomata	3.1253059687272	5.43136672158267e-05	0.000278960027463161	0.0424855508502216	6	43	17
GO:0060215	primitive hemopoiesis	gnathostomata	2.37400807722797	5.4515570783626e-05	0.000278960027463161	0.0133770676582823	9	66	27
GO:0048915	posterior lateral line system development	gnathostomata	2.0115888364791	5.46686765229819e-05	0.000278960027463161	2.91853920099773e-05	16	89	39
GO:0042461	photoreceptor cell development	gnathostomata	2.03042448783361	5.59442898373171e-05	0.000284494852756322	0.0714101560647756	9	93	38
GO:0030282	bone mineralization	gnathostomata	2.4548469321045	6.02472361847915e-05	0.0003053346323651	0.00460889199026561	9	55	25
GO:0060297	regulation of sarcomere organization	gnathostomata	3.54693713113205	6.5517924800376e-05	0.000330921043906984	0.229886465090838	2	14	14
GO:1901796	regulation of signal transduction by p53 class mediator	gnathostomata	3.36101958514261	6.62390784182503e-05	0.000333433198794571	0.39365984582662	2	23	15
GO:0021602	cranial nerve morphogenesis	gnathostomata	2.68062589537558	6.88329022221518e-05	0.000345323314178472	7.11393488126301e-05	8	24	21
GO:0060216	definitive hemopoiesis	gnathostomata	2.59249470224138	7.54790530454832e-05	0.000377395265227416	0.138637835066868	6	62	22
GO:0051216	cartilage development	gnathostomata	1.58449087234764	8.16894981379304e-05	0.000407081445570289	1.73893720199076e-05	27	210	78
GO:0016032	viral process	gnathostomata	4.24163199447263	8.39674615550415e-05	0.000417038392390039	0.248609156764607	2	15	11
GO:0048916	posterior lateral line development	gnathostomata	2.08136710878798	8.43195530963776e-05	0.000417395794397351	0.000221263008948808	13	73	34
GO:0042398	modified amino acid biosynthetic process	gnathostomata	3.66485958261438	8.55052871782651e-05	0.00042186383409144	0.789533764273648	1	29	13
GO:0060219	camera-type eye photoreceptor cell differentiation	gnathostomata	2.39840267151755	8.61080837511668e-05	0.000423435791383625	0.0124543723025287	7	42	25
GO:0060541	respiratory system development	gnathostomata	3.4337351134593	9.16407164270092e-05	0.000449160090382381	0.0508162258457142	4	22	14
GO:0006006	glucose metabolic process	gnathostomata	2.43053874317353	9.68185314281186e-05	0.000472982333861956	0.195552099920006	6	70	24
GO:0030510	regulation of BMP signaling pathway	gnathostomata	1.99279749579277	0.000100137239413345	0.000487596361849295	0.0162003131415383	11	94	37
GO:0110095	cellular detoxification of aldehyde	gnathostomata	5.02474616003836	0.00010504714485701	0.000508182616353716	0.0483558625825359	3	12	9
GO:0110096	cellular response to aldehyde	gnathostomata	5.02474616003836	0.00010504714485701	0.000508182616353716	0.0483558625825359	3	12	9
GO:0051146	striated muscle cell differentiation	gnathostomata	1.55749234403865	0.000113949537694828	0.000549465408301923	0.00123461117775654	26	260	80
GO:0048871	multicellular organismal-level homeostasis	gnathostomata	1.53058675009029	0.000124516585504802	0.000598482943232757	0.030577077880514	25	326	85
GO:0030500	regulation of bone mineralization	gnathostomata	3.13349618002766	0.000140956859058445	0.00067315935896501	0.0228292155480065	5	26	15
GO:0070167	regulation of biomineral tissue development	gnathostomata	3.13349618002766	0.000140956859058445	0.00067315935896501	0.0228292155480065	5	26	15
GO:0048385	regulation of retinoic acid receptor signaling pathway	gnathostomata	5.47192816968218	0.000141936586396049	0.000675672567827839	0.00790778493347744	4	12	8
GO:0030278	regulation of ossification	gnathostomata	2.86158567339156	0.00015324528257024	0.00072718302875687	0.00316326583459252	7	32	17
GO:0008015	blood circulation	gnathostomata	1.5242509064309	0.000154671573088571	0.000731621091752287	0.00501400264209055	27	305	84
GO:0030111	regulation of Wnt signaling pathway	gnathostomata	1.62282595567778	0.000161949303281802	0.000763621714841407	5.09815466707641e-07	29	195	65
GO:0010002	cardioblast differentiation	gnathostomata	3.42206698658052	0.000165949521602303	0.000780015101537637	0.0133770676582823	4	14	13
GO:0035282	segmentation	gnathostomata	1.775999437496	0.000184804011731419	0.000865905589559166	0.000291889898409725	18	132	47
GO:0070373	negative regulation of ERK1 and ERK2 cascade	gnathostomata	3.57244823944762	0.000198258970397499	0.000926037197154465	0.00027445374366322	6	15	12
GO:0003013	circulatory system process	gnathostomata	1.50975315796016	0.000207615998479891	0.000966711992921993	0.00654872623782898	27	312	84
GO:0048477	oogenesis	gnathostomata	2.53286760357793	0.000209871844305816	0.000974171489145376	0.340136649593341	5	72	20
