id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper
GO:2000181	negative regulation of blood vessel morphogenesis	0.00176331041593665	45	1.06694178049638	0.351863946723586	0.766430075363982	73610	14	16	1.00648231156472	0.650948339772226	0.999999999744023
GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.00270054735926342	68	1.05272296236936	0.352011928231086	0.766430075363982	70581	18	20	1.035238949038	0.504441937823669	0.999999999744023
GO:0016082	synaptic vesicle priming	0.00188534857400628	48	1.06440415637984	0.352024538285595	0.766430075363982	63892	11	12	1.05441004068685	0.522430431769021	0.999999999744023
GO:1903311	regulation of mRNA metabolic process	0.0169375269349895	413	1.01942911748954	0.353339882649648	0.768369547675669	40819	121	141	0.98710727213237	0.706780994205515	0.999999999744023
GO:0034340	response to type I interferon	0.000357656384045625	10	1.16893671546876	0.35414159809884	0.768369547675669	22378	5	6	0.95855458244259	0.820996532338206	0.999999999744023
GO:0060337	type I interferon-mediated signaling pathway	0.000357656384045625	10	1.16893671546876	0.35414159809884	0.768369547675669	22378	5	6	0.95855458244259	0.820996532338206	0.999999999744023
GO:0071357	cellular response to type I interferon	0.000357656384045625	10	1.16893671546876	0.35414159809884	0.768369547675669	22378	5	6	0.95855458244259	0.820996532338206	0.999999999744023
GO:0090224	regulation of spindle organization	0.000357656384045625	10	1.16893671546876	0.35414159809884	0.768369547675669	7103	4	5	0.920212399144887	0.869739450681619	0.999999999744023
GO:0006206	pyrimidine nucleobase metabolic process	0.000996443574469456	26	1.0908816041529	0.355158150388462	0.770041858247094	42879	9	9	1.15026549893111	0.283580430150753	0.999999999744023
GO:0001845	phagolysosome assembly	0.00131986483166387	34	1.07697703123079	0.355784390830723	0.77067769267771	18958	12	14	0.985941856226664	0.726723732135652	0.999999999744023
GO:0021915	neural tube development	0.0119335596879367	292	1.02298631264703	0.355943383755074	0.77067769267771	38816	72	82	1.00998921857366	0.488377747617585	0.999999999744023
GO:0042670	retinal cone cell differentiation	0.00294985963597991	74	1.04878713062375	0.356414915628585	0.770745303809119	60549	13	14	1.06810367757889	0.437136041824547	0.999999999744023
GO:0042776	proton motive force-driven mitochondrial ATP synthesis	0.0004768751787275	13	1.13971329758204	0.356466627902781	0.770745303809119	18216	4	5	0.920212399144887	0.869739450681619	0.999999999744023
GO:0045005	DNA-templated DNA replication maintenance of fidelity	0.00266389563522271	67	1.05151283373948	0.356729413055221	0.770781552484143	27435	18	20	1.035238949038	0.504441937823669	0.999999999744023
GO:0051347	positive regulation of transferase activity	0.000676244446861042	18	1.11282218344566	0.357064477169138	0.770973815968925	33232	7	8	1.00648231156472	0.7185581484983	0.999999999744023
GO:0031424	keratinization	0.000164328608885828	5	1.27207819036306	0.357601551105219	0.771601693948107	10488	4	7	0.657294570817776	0.992681286704804	0.999999999744023
GO:0060828	regulation of canonical Wnt signaling pathway	0.00883789868819049	217	1.0265206641023	0.358435243495425	0.772571839177685	39793	82	89	1.05979517879046	0.0907057674494814	0.999999999744023
GO:0009895	negative regulation of catabolic process	0.00669236315011499	165	1.03076918362111	0.358544351792006	0.772571839177685	24353	51	55	1.06660982628157	0.138058145154678	0.999999999744023
GO:0010976	positive regulation of neuron projection development	0.00258414792796929	65	1.05160578579889	0.358998358040596	0.773018457554081	63228	22	25	1.01223363905938	0.58392778825405	0.999999999744023
GO:0042176	regulation of protein catabolic process	0.00447271863156156	111	1.03754843917447	0.361333493729475	0.777035221363539	29684	38	45	0.971335310208491	0.771910874608649	0.999999999744023
GO:0048821	erythrocyte development	0.00393865065268262	98	1.04024489954958	0.361359820468138	0.777035221363539	32991	26	32	0.934590717881525	0.884769566715592	0.999999999744023
GO:0008637	apoptotic mitochondrial changes	0.00209720359428555	53	1.05655535964705	0.362745815425382	0.779480548510098	24690	20	21	1.09549095136296	0.219535169560163	0.999999999744023
GO:0001966	thigmotaxis	0.00316090912386269	79	1.04489358388844	0.363064812925453	0.77963129465075	46396	21	23	1.05024241206753	0.406216880379512	0.999999999744023
GO:0034311	diol metabolic process	0.00104155338867341	27	1.08377520069911	0.363924104036103	0.780089771214417	16515	10	12	0.95855458244259	0.800310134489019	0.999999999744023
GO:0034312	diol biosynthetic process	0.00104155338867341	27	1.08377520069911	0.363924104036103	0.780089771214417	16515	10	12	0.95855458244259	0.800310134489019	0.999999999744023
GO:0060562	epithelial tube morphogenesis	0.0227280965672237	552	1.01539025951022	0.364152230987174	0.780089771214417	38959	163	181	1.03587445483851	0.124827790688541	0.999999999744023
GO:0071108	protein K48-linked deubiquitination	0.000519568395741956	14	1.12652877881455	0.364274285121829	0.780089771214417	17593	6	6	1.15026549893111	0.431670864445943	0.999999999744023
GO:0050650	chondroitin sulfate proteoglycan biosynthetic process	0.00160985649440356	41	1.06476477199867	0.364858660225087	0.780515827316436	43962	13	14	1.06810367757889	0.437136041824547	0.999999999744023
GO:0000281	mitotic cytokinesis	0.00279398911725732	70	1.04744278843215	0.364971492824315	0.780515827316436	61335	23	24	1.10233776980898	0.159831967516506	0.999999999744023
GO:1903008	organelle disassembly	0.00177418510328939	45	1.06040206924249	0.366975569604966	0.782235171128646	17012	15	15	1.15026549893111	0.122353819571735	0.999999999744023
GO:0030258	lipid modification	0.00881091335290777	216	1.02491960834079	0.367361217612581	0.782235171128646	43028	69	77	1.03075739514606	0.309525567527513	0.999999999744023
GO:0010811	positive regulation of cell-substrate adhesion	0.000922334593991534	24	1.08787682445722	0.367517210610996	0.782235171128646	17227	9	10	1.035238949038	0.617171445427964	0.999999999744023
GO:0010817	regulation of hormone levels	0.00695335564658072	171	1.02815513421282	0.368108994992572	0.782235171128646	45166	59	72	0.942578672735214	0.919245398826686	0.999999999744023
GO:0099054	presynapse assembly	0.00193811094597697	49	1.05699863598248	0.368111744663846	0.782235171128646	52399	13	15	0.996896765740294	0.688896274928927	0.999999999744023
GO:0099172	presynapse organization	0.00193811094597697	49	1.05699863598248	0.368111744663846	0.782235171128646	52399	13	15	0.996896765740294	0.688896274928927	0.999999999744023
GO:0098508	endothelial to hematopoietic transition	0.00124656138358244	32	1.07323120215704	0.368448940330507	0.782235171128646	112586	4	6	0.766843665954072	0.967225287368445	0.999999999744023
GO:0006690	icosanoid metabolic process	0.00080190750071491	21	1.09484338875246	0.36852044019229	0.782235171128646	11320	10	13	0.884819614562391	0.921289278721766	0.999999999744023
GO:0007018	microtubule-based movement	0.0209974102133453	510	1.01545673508429	0.369205609308317	0.782235171128646	40493	147	165	1.02478198995681	0.243511227089114	0.999999999744023
GO:0008625	extrinsic apoptotic signaling pathway via death domain receptors	0.000882863506563075	23	1.08915891773421	0.369239126786891	0.782235171128646	35481	8	8	1.15026549893111	0.326216306594449	0.999999999744023
GO:0000375	RNA splicing, via transesterification reactions	0.0158532803293016	386	1.01794695279032	0.369246580925337	0.782235171128646	41587	137	159	0.991109266374603	0.667275660967706	0.999999999744023
GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	0.0158532803293016	386	1.01794695279032	0.369246580925337	0.782235171128646	41587	137	159	0.991109266374603	0.667275660967706	0.999999999744023
GO:0000398	mRNA splicing, via spliceosome	0.0158532803293016	386	1.01794695279032	0.369246580925337	0.782235171128646	41587	137	159	0.991109266374603	0.667275660967706	0.999999999744023
GO:0006525	arginine metabolic process	0.00080231026691316	21	1.09429376857738	0.36936210744706	0.782235171128646	30078	10	13	0.884819614562391	0.921289278721766	0.999999999744023
GO:0021536	diencephalon development	0.0131599827616067	321	1.01978047643674	0.36952060429952	0.782235171128646	63254	65	75	0.996896765740294	0.610477646695405	0.999999999744023
GO:0035338	long-chain fatty-acyl-CoA biosynthetic process	0.000883266272761325	23	1.08866226524095	0.370041191738831	0.78280827394852	28553	8	8	1.15026549893111	0.326216306594449	0.999999999744023
GO:0030162	regulation of proteolysis	0.00675156978125768	166	1.02792234894601	0.371376771932791	0.784564867769026	33248	55	64	0.988509413143921	0.677374679464097	0.999999999744023
GO:0007409	axonogenesis	0.0358800240048654	868	1.01140240368178	0.371597955095282	0.784564867769026	63681	247	280	1.01469849369994	0.296201780100493	0.999999999744023
GO:0022616	DNA strand elongation	0.00108626043667911	28	1.07765823112404	0.371622810012523	0.784564867769026	29996	9	11	0.94112631730727	0.83509622985321	0.999999999744023
GO:0031102	neuron projection regeneration	0.00382748718196574	95	1.03768811235341	0.372757924884439	0.786431366102996	42270	27	29	1.07093684383241	0.250351277591489	0.999999999744023
GO:0002757	immune response-activating signaling pathway	0.00613533749793582	151	1.02895284122481	0.373460920450554	0.787141175717376	32508	48	53	1.0417498858244	0.292530056139511	0.999999999744023
GO:0043549	regulation of kinase activity	0.00169765952562197	43	1.05894850636914	0.374058753461269	0.787141175717376	29862	15	17	1.01494014611568	0.613242442745253	0.999999999744023
GO:0045859	regulation of protein kinase activity	0.00169765952562197	43	1.05894850636914	0.374058753461269	0.787141175717376	29862	15	17	1.01494014611568	0.613242442745253	0.999999999744023
GO:0048246	macrophage chemotaxis	0.00108787150147211	28	1.07606229150001	0.374518417309987	0.787141175717376	33835	6	8	0.862699124198331	0.924892875013172	0.999999999744023
GO:0060216	definitive hemopoiesis	0.00345976164296388	86	1.03922420357297	0.374906205957508	0.787141175717376	21450	28	32	1.00648231156472	0.591402838754001	0.999999999744023
GO:0032271	regulation of protein polymerization	0.00807908717068829	198	1.02461303684421	0.375195039988595	0.787141175717376	33895	68	77	1.01581888217293	0.440975654044946	0.999999999744023
GO:0006397	mRNA processing	0.0248760487024887	603	1.01342798991591	0.375671055255536	0.787141175717376	49323	197	232	0.976734065902708	0.845830095742531	0.999999999744023
GO:0042147	retrograde transport, endosome to Golgi	0.00354313424600154	88	1.03836979303843	0.37608180936693	0.787141175717376	33119	36	41	1.00998921857366	0.549482089125632	0.999999999744023
GO:0019226	transmission of nerve impulse	0.00280405827221356	70	1.04368150292356	0.376184912586094	0.787141175717376	32761	19	22	0.99341111271323	0.67790478642165	0.999999999744023
GO:0022010	central nervous system myelination	0.00194415243895071	49	1.05371399137097	0.376210134915182	0.787141175717376	37837	11	12	1.05441004068685	0.522430431769021	0.999999999744023
GO:0032291	axon ensheathment in central nervous system	0.00194415243895071	49	1.05371399137097	0.376210134915182	0.787141175717376	37837	11	12	1.05441004068685	0.522430431769021	0.999999999744023
GO:0035282	segmentation	0.0122614113733119	299	1.0195011174902	0.376270651456094	0.787141175717376	44021	70	77	1.04569590811919	0.195539680516551	0.999999999744023
