id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper
GO:0043523	regulation of neuron apoptotic process	0.00358911984745227	32	1.03491989565402	0.446720416268206	0.5889416100189	33230	20	79	1.46923160126656	0.0444675956255781	0.0696483300019157
GO:0015867	ATP transport	0.000509908956797735	5	1.13820917455482	0.447467061228084	0.589485092115916	30698	5	21	1.38177733928641	0.289200085026578	0.328208919935422
GO:0006470	protein dephosphorylation	0.00703875383030665	62	1.02244659046283	0.4475382175094	0.589485092115916	60790	34	126	1.56601431785793	0.00406068564244205	0.0102915546317167
GO:0048246	macrophage chemotaxis	0.000736270648259517	7	1.10358368333923	0.448631960439019	0.590229515329727	31405	5	17	1.70690141911851	0.15512291970911	0.194791502200597
GO:0002685	regulation of leukocyte migration	0.00301882333878155	27	1.03817551856652	0.44865552162346	0.590229515329727	57302	15	58	1.50089607543179	0.0637007320296503	0.0940467384510885
GO:0006665	sphingolipid metabolic process	0.0049706039024239	44	1.0275151601358	0.448712497034295	0.590229515329727	24684	31	120	1.49922841312576	0.0113559605660385	0.0240786122286461
GO:0048278	vesicle docking	0.00221942009305703	20	1.04600846794252	0.450365853579072	0.591817219076227	56659	10	34	1.70690141911851	0.0557598683108072	0.084743234426573
GO:1900076	regulation of cellular response to insulin stimulus	0.000851049031838709	8	1.09113911157091	0.450617992224795	0.591817219076227	74940	3	12	1.45086620625073	0.342683641328111	0.375775686661946
GO:0032252	secretory granule localization	0.00119212008385751	11	1.07106887425387	0.450733857253102	0.591817219076227	21512	3	11	1.58276313409171	0.2913797179334	0.328208919935422
GO:0032253	dense core granule localization	0.00119212008385751	11	1.07106887425387	0.450733857253102	0.591817219076227	21512	3	11	1.58276313409171	0.2913797179334	0.328208919935422
GO:0002377	immunoglobulin production	0.000738448324609221	7	1.10032922665345	0.451616635330111	0.592708604471618	25590	5	19	1.52722758552709	0.218975298031675	0.260139432520669
GO:0060042	retina morphogenesis in camera-type eye	0.010047822835594	88	1.01661244397703	0.452723584219883	0.593893257819133	41101	52	144	2.09569563125106	4.39935208634525e-08	4.50313961795973e-07
GO:0035088	establishment or maintenance of apical/basal cell polarity	0.00279622823364	25	1.03779628184954	0.453272060986818	0.594076592104906	52516	15	32	2.72037413672012	0.000100786224772464	0.000451441533765104
GO:0061245	establishment or maintenance of bipolar cell polarity	0.00279622823364	25	1.03779628184954	0.453272060986818	0.594076592104906	52516	15	32	2.72037413672012	0.000100786224772464	0.000451441533765104
GO:0051937	catecholamine transport	0.000967499843245266	9	1.0797825987884	0.454131289238169	0.594847259956674	10463	6	16	2.1762993093761	0.0436850187548939	0.0684964129020909
GO:0042110	T cell activation	0.0059020978861502	52	1.02268445317359	0.454269321329142	0.594847259956674	40618	25	127	1.1424143356305	0.263911861083562	0.304320420535468
GO:0035883	enteroendocrine cell differentiation	0.00234165089234074	21	1.04097875127139	0.456318737753449	0.59726185081012	31216	14	43	1.88950017558235	0.0106731317033609	0.0229262590717488
GO:0000966	RNA 5'-end processing	0.00074394186694434	7	1.0922039880323	0.459131500505439	0.600672939680157	22521	4	23	1.00929823043529	0.577443495270274	0.59908217014657
GO:0180064	protein O-linked glycosylation via xylose	0.00349478470258165	31	1.02964137527383	0.459474909785623	0.600851805104276	64367	14	39	2.08329506538567	0.00404520577072667	0.0102612680414506
GO:0048885	neuromast deposition	0.00120051466381475	11	1.06357944194984	0.459745554321045	0.600935398566222	40184	7	16	2.53901586093878	0.012070630411583	0.0252441169830732
GO:0060059	embryonic retina morphogenesis in camera-type eye	0.00211882317961446	19	1.04088704612801	0.461508142340338	0.60296816619477	32228	10	29	2.00119476724239	0.019187097831816	0.0361952585315308
GO:0002040	sprouting angiogenesis	0.00972658071738645	85	1.01438647193006	0.462045468431203	0.603399001226194	50950	52	152	1.98539586118521	3.2182078366018e-07	2.71168990753665e-06
GO:0022406	membrane docking	0.00280908722267169	25	1.03304562444818	0.462270618140042	0.60342195192326	52365	15	46	1.89243418206617	0.00824633802110717	0.018713586750475
GO:0003407	neural retina development	0.00880652937027675	77	1.01491730028352	0.46349410376647	0.604747468424205	34198	44	140	1.82394608785806	2.85887794265164e-05	0.000150013685546721
GO:0000132	establishment of mitotic spindle orientation	0.00132106544273866	12	1.05439085884197	0.46614547489941	0.607934004276619	37101	5	24	1.20905517187561	0.399662164568946	0.430462361023315
GO:0000041	transition metal ion transport	0.00247000127277072	22	1.03388020910644	0.466526857268845	0.608053711797204	24633	16	67	1.38590204776189	0.103298297166352	0.140584339823308
GO:0021903	rostrocaudal neural tube patterning	0.00465883933539151	41	1.02152933176475	0.466655600625925	0.608053711797204	33647	15	53	1.64249004481215	0.0308631690216531	0.0533725356013954
GO:0002791	regulation of peptide secretion	0.000751626890233598	7	1.08103672779492	0.469605678701139	0.611075965973237	45195	6	19	1.8326731026325	0.0938813475074861	0.129220207009594
GO:0090087	regulation of peptide transport	0.000751626890233598	7	1.08103672779492	0.469605678701139	0.611075965973237	45195	6	19	1.8326731026325	0.0938813475074861	0.129220207009594
GO:0090276	regulation of peptide hormone secretion	0.000751626890233598	7	1.08103672779492	0.469605678701139	0.611075965973237	45195	6	19	1.8326731026325	0.0938813475074861	0.129220207009594
GO:0015837	amine transport	0.00098072810544561	9	1.06521826922873	0.46989845571192	0.611183360516578	8704	6	17	2.04828170294221	0.0579589939839155	0.0860504573601851
GO:0048645	animal organ formation	0.00339929687324067	30	1.02441723884191	0.471903557893711	0.613286096618738	63222	16	41	2.26476676097675	0.000776986174510987	0.00255798279649313
GO:0010810	regulation of cell-substrate adhesion	0.00167152776715494	15	1.04165135192946	0.471937047862441	0.613286096618738	40868	6	28	1.24359960535777	0.349709696741369	0.382902481516821
GO:0120254	olefinic compound metabolic process	0.00132889127299316	12	1.04818155936737	0.474138030158073	0.615870980191921	27976	9	44	1.18707235056878	0.343078490351688	0.376066806731658
GO:0019221	cytokine-mediated signaling pathway	0.00640623444760322	56	1.01468190786529	0.474442104536587	0.615990709195113	32870	34	138	1.42983915978333	0.0171369032810404	0.0338228529774802
