id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper
GO:0141156	cAMP/PKA signal transduction	0.0020504827152886	21	1.18879754686414	0.242876485096489	0.915530500461376	25470	10	22	0.887488959594777	0.774531822254695	0.977349361539301
GO:0009259	ribonucleotide metabolic process	0.0143856003028802	132	1.06510067509971	0.244288837277364	0.91716565652313	30209	73	134	1.06366214112628	0.251180124285315	0.930625046453184
GO:0042445	hormone metabolic process	0.00533020786763492	51	1.11063344727272	0.244777212817867	0.91716565652313	37960	27	50	1.0543368839986	0.400860729211741	0.935615886903431
GO:0030970	retrograde protein transport, ER to cytosol	0.00130899014431113	14	1.24147042278673	0.24486394645967	0.91716565652313	37651	7	9	1.51859221975106	0.102354591270325	0.801476562137435
GO:1903513	endoplasmic reticulum to cytosol transport	0.00130899014431113	14	1.24147042278673	0.24486394645967	0.91716565652313	37651	7	9	1.51859221975106	0.102354591270325	0.801476562137435
GO:0035966	response to topologically incorrect protein	0.0040099402697728	39	1.12894145732809	0.245203065172662	0.91716565652313	16610	21	42	0.976237855554255	0.6228959820348	0.966774090289809
GO:0043086	negative regulation of catalytic activity	0.00162677267473005	17	1.21301667419388	0.245211128894267	0.91716565652313	30338	11	26	0.826047416238216	0.86567127143767	0.977349361539301
GO:0043101	purine-containing compound salvage	0.00120507646516274	13	1.25219932588664	0.245833050779401	0.918305396137245	23528	7	11	1.24248454343269	0.302457470058341	0.931504655126487
GO:0015711	organic anion transport	0.0177813221203224	162	1.05753727332287	0.246706419029491	0.918468083235399	30531	86	159	1.05605604500209	0.258667022248065	0.930625046453184
GO:0046390	ribose phosphate biosynthetic process	0.00889428595594543	83	1.08320765988938	0.246816008527159	0.918468083235399	29036	45	81	1.08470872839362	0.251183236314195	0.930625046453184
GO:0007005	mitochondrion organization	0.0114727951571392	106	1.07246059492472	0.247304352454006	0.918468083235399	23241	60	126	0.9297503386231	0.81607949121566	0.977349361539301
GO:0032474	otolith morphogenesis	0.00346701143453237	34	1.1383304709733	0.247392497018628	0.918468083235399	47241	14	21	1.30165047407234	0.114778271900909	0.803794827702292
GO:0007099	centriole replication	0.00120709029615399	13	1.25011023792219	0.2475958030476	0.918468083235399	35889	7	13	1.05133307521227	0.535661271932668	0.935615886903431
GO:0030705	cytoskeleton-dependent intracellular transport	0.0100163925842688	93	1.07774577439293	0.247780163387512	0.918468083235399	39449	42	74	1.10816189008861	0.200909419591775	0.930625046453184
GO:0050777	negative regulation of immune response	0.000895349258708812	10	1.29643945570878	0.248447912807377	0.91954892402085	17945	5	9	1.08470872839362	0.529933780240391	0.935615886903431
GO:0045746	negative regulation of Notch signaling pathway	0.00216809044517748	22	1.17785004683065	0.24954799000292	0.91954892402085	44438	12	17	1.37821814901777	0.0864450163311769	0.797001026365468
GO:0048916	posterior lateral line development	0.00457059081773621	44	1.11744215757656	0.250217891534009	0.91954892402085	47385	25	46	1.06112810386332	0.391229390985302	0.935615886903431
GO:0050804	modulation of chemical synaptic transmission	0.0129457111441379	119	1.06700331122778	0.250398889450078	0.91954892402085	62819	70	121	1.12953140312063	0.0844889468646358	0.797001026365468
GO:0099177	regulation of trans-synaptic signaling	0.0129457111441379	119	1.06700331122778	0.250398889450078	0.91954892402085	62819	70	121	1.12953140312063	0.0844889468646358	0.797001026365468
GO:0030278	regulation of ossification	0.00271061651421966	27	1.15621980046206	0.250714633099542	0.91954892402085	51419	12	21	1.11570040634772	0.373599278330776	0.935615886903431
GO:0120031	plasma membrane bounded cell projection assembly	0.0264178377093881	238	1.04574165447953	0.250891950953524	0.91954892402085	38994	117	238	0.959830496637377	0.759595263426541	0.977349361539301
GO:0032507	maintenance of protein location in cell	0.00089776585589831	10	1.29294971289396	0.250930449041959	0.91954892402085	20863	5	7	1.39462550793465	0.246963320304321	0.930625046453184
GO:0045185	maintenance of protein location	0.00089776585589831	10	1.29294971289396	0.250930449041959	0.91954892402085	20863	5	7	1.39462550793465	0.246963320304321	0.930625046453184
GO:1901990	regulation of mitotic cell cycle phase transition	0.00779352593612934	73	1.08726045701791	0.252055367499931	0.92119835450994	30164	37	66	1.09456971683356	0.25322736496477	0.930625046453184
GO:0006836	neurotransmitter transport	0.00835256541929975	78	1.08397542184959	0.252310437791058	0.92119835450994	32461	42	79	1.03802506160199	0.407795887804293	0.935615886903431
GO:0002224	toll-like receptor signaling pathway	0.00174317210602417	18	1.19860740251228	0.252472741498501	0.92119835450994	20740	8	10	1.56198056888681	0.0637221865057614	0.783736694268697
GO:0030032	lamellipodium assembly	0.00131825376687087	14	1.23274637154197	0.252653365623797	0.92119835450994	35841	5	12	0.813531546295212	0.828909557974899	0.977349361539301
