id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper
GO:0048645	animal organ formation	0.00339929687324067	97	1.19369642016933	0.0482213865835094	0.0790939324463397	94028	24	41	2.00136912340781	8.85847847057916e-05	0.000266336055330265
GO:0048752	semicircular canal morphogenesis	0.00147985704663964	46	1.30031723472386	0.048709357374997	0.0798234444772889	65893	12	21	1.95371747761238	0.00699600231316531	0.0124636950604196
GO:0009208	pyrimidine ribonucleoside triphosphate metabolic process	0.00072521730148799	25	1.44205924834444	0.0487408676574273	0.0798234444772889	19784	9	18	1.70950279291083	0.051290039011648	0.0686079194625759
GO:0046036	CTP metabolic process	0.00072521730148799	25	1.44205924834444	0.0487408676574273	0.0798234444772889	19784	9	18	1.70950279291083	0.051290039011648	0.0686079194625759
GO:1901568	fatty acid derivative metabolic process	0.00111625826064251	36	1.34911529804779	0.0489238793240392	0.0800822437352123	24666	14	28	1.70950279291083	0.0165565012654654	0.0261139697617207
GO:0061074	regulation of neural retina development	0.00144484028702848	45	1.30287851668215	0.0494342530613897	0.0808763558252956	29619	14	16	2.99162988759396	2.11951038190437e-06	9.10593937533983e-06
GO:0022900	electron transport chain	0.0031748975062994	91	1.19901035706706	0.0497034349348428	0.0812752596766179	28377	33	67	1.68398782585246	0.00043932850360782	0.00111572730115932
GO:0071674	mononuclear cell migration	0.00241553382550991	71	1.22957911331101	0.0499570646785664	0.0816483387530878	33650	18	48	1.28212709468313	0.136658199054884	0.163945803349995
GO:0003401	axis elongation	0.00325267471837982	93	1.1960616522856	0.050070517416365	0.0817920531699541	41199	33	53	2.12881479871915	6.21771965236258e-07	2.92625425636154e-06
GO:0097722	sperm motility	0.00122754407929951	39	1.3290421757697	0.0502434951904168	0.0820328079904665	34190	16	36	1.51955803814296	0.0377065366522067	0.0528650262337368
GO:0035825	homologous recombination	0.00133758817378754	42	1.31352433165645	0.0505931656398154	0.0825616577778046	27376	17	35	1.66065985597052	0.0122706115434899	0.0201442697837624
GO:0007163	establishment or maintenance of cell polarity	0.00857085647312321	229	1.11769295060985	0.0507122917965195	0.0827139415816005	47787	73	135	1.84879561307394	1.40678638217225e-09	9.69623732228403e-09
GO:0090100	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	0.0017820198210569	54	1.26762992045047	0.0513727432584547	0.0837485463597901	39522	19	30	2.16537020435372	0.000111129601158697	0.000329482305007978
GO:0009112	nucleobase metabolic process	0.00170887957560637	52	1.27292593915054	0.0518481348383193	0.0844805654076326	31538	20	34	2.01117975636569	0.000311647098724115	0.000822758609069842
