id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper
GO:0014902	myotube differentiation	0.00590952062195519	16	1.35510281125959	0.141316720320405	0.27854135659128	39029	11	111	1.88030395493082	0.0324718674786189	0.0597677015853053
GO:0060041	retina development in camera-type eye	0.0208340015049476	49	1.17713942368203	0.141434158706869	0.27854135659128	54687	32	316	1.92141531873253	0.000344528799750308	0.00190761642812568
GO:0051606	detection of stimulus	0.00765866891893021	20	1.30701693936239	0.141435507491945	0.27854135659128	16753	16	238	1.27556143008294	0.191512249325743	0.228047153205586
GO:0090407	organophosphate biosynthetic process	0.0176089511805037	42	1.19376905560935	0.141912671961254	0.27907426465743	23498	37	403	1.74202759821811	0.000825311519662406	0.00388471041212325
GO:0048499	synaptic vesicle membrane organization	0.00175217219557663	6	1.71387436154055	0.142323604027651	0.279475565467088	72438	6	39	2.91907327268981	0.0155843754579726	0.0352740023353663
GO:0006814	sodium ion transport	0.00855376085099025	22	1.2872713187599	0.142688472568064	0.279785379447685	12045	20	164	2.31389954542485	0.00042404477704038	0.00220340189915982
GO:0060348	bone development	0.00463357897996516	13	1.40420753258757	0.143286985862036	0.2805517650719	25052	11	82	2.54528949996733	0.00379153030096791	0.0124935547234333
GO:0032869	cellular response to insulin stimulus	0.00337886536844587	10	1.48126795809775	0.144817611402011	0.283138340092788	8684	8	63	2.40939381237889	0.0172765450747524	0.0381382555490042
GO:0014029	neural crest formation	0.00215932105741674	7	1.62250235622434	0.145702768780011	0.284457284135541	25200	4	23	3.29982196043195	0.0305435971989508	0.0569920854210617
GO:0006997	nucleus organization	0.00176669532967302	6	1.69978544266531	0.146183692503487	0.284984370234071	21814	5	49	1.93612002780446	0.114553329208391	0.152624800552797
GO:0015908	fatty acid transport	0.00216304070808189	7	1.61971223676612	0.146594352551467	0.285373156047596	9786	5	53	1.78999776155507	0.146007547290209	0.184524037782108
GO:0003015	heart process	0.0103839242300161	26	1.2531883635473	0.147417661758346	0.286400000234541	61195	20	207	1.8332344224622	0.00682783700727262	0.0187107663221609
GO:0009308	amine metabolic process	0.00177177818502619	6	1.69490911920141	0.147545818033487	0.286400000234541	13376	4	42	1.80704535928417	0.178928635256521	0.216412342194772
GO:0048645	animal organ formation	0.00339929687324067	10	1.47236478355406	0.148675987469994	0.288179711724479	75118	8	41	3.70223927267975	0.00118089811126429	0.00512988214893266
GO:0046474	glycerophospholipid biosynthetic process	0.0055306836233519	15	1.35742848782906	0.149037217959508	0.288466019288388	36890	14	125	2.12508534251818	0.00627155871520057	0.0175785805482074
GO:0035265	organ growth	0.00217453649242558	7	1.61114955564417	0.149366148502239	0.288689079580151	7117	6	47	2.42220973691282	0.0360212774435745	0.0635370065675926
GO:0006986	response to unfolded protein	0.00218167416314897	7	1.60587844082392	0.151099459723997	0.291621957267315	18303	6	62	1.83619125217585	0.107523528714692	0.145119168125423
GO:0060349	bone morphogenesis	0.00258779596241908	8	1.54726418239754	0.151502374159324	0.291982464321322	17813	6	44	2.58736040079324	0.0270238530880195	0.0529119210462526
GO:0005996	monosaccharide metabolic process	0.00468736931137841	13	1.38809342176478	0.151900909692518	0.292333517086314	32294	9	107	1.59594192946125	0.111800525405434	0.149695252549794
GO:0007498	mesoderm development	0.00819926413092768	21	1.28188461094512	0.153299293843943	0.294605044072783	31877	18	123	2.77667945450981	8.16925434961151e-05	0.000609760366095312
GO:0006605	protein targeting	0.00469880573592303	13	1.38471494081216	0.153766830697899	0.294915370085265	23926	11	108	1.93253462034557	0.0272495575375498	0.0531996419555344
GO:0006081	aldehyde metabolic process	0.00219311541930513	7	1.59750073920576	0.153897361887573	0.294915370085265	26565	5	51	1.86019375220429	0.12984664651493	0.166751729507291
GO:0060973	cell migration involved in heart development	0.00220226580135522	7	1.59086314710401	0.156152186393449	0.298812469996529	89867	5	28	3.38821004865781	0.0144293547796164	0.0329848702322533
GO:0032835	glomerulus development	0.00601985875451769	16	1.33026509999064	0.156940189766769	0.299895610148381	49880	11	81	2.57671282712742	0.00344359387821853	0.0114871489616623
GO:0010565	regulation of ketone metabolic process	0.00181010459855076	6	1.65902180758356	0.157999035231734	0.301413166642314	30015	3	33	1.72490693386216	0.251160528666192	0.284901657622188
GO:2001242	regulation of intrinsic apoptotic signaling pathway	0.00181089629261514	6	1.65829651054524	0.15821829995701	0.301413166642314	168617	5	35	2.71056803892625	0.0352488437158528	0.0626594577106804
GO:0043087	regulation of GTPase activity	0.00261847945669793	8	1.52913325088802	0.158403662706176	0.301413166642314	94890	3	43	1.32376578645235	0.396907326502774	0.422221888271849
