id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper
GO:0038034	signal transduction in absence of ligand	0.0011448924613929	6	0.765507869832026	0.793621093664524	0.999999904388717	89407	4	16	2.11767469673672	0.110959548108861	0.163366492316089
GO:0097192	extrinsic apoptotic signaling pathway in absence of ligand	0.0011448924613929	6	0.765507869832026	0.793621093664524	0.999999904388717	89407	4	16	2.11767469673672	0.110959548108861	0.163366492316089
GO:0006182	cGMP biosynthetic process	0.000972628944023286	5	0.750906597606047	0.793664240175585	0.999999904388717	136688	3	20	1.27060481804203	0.425947504324407	0.473514252279752
GO:0051646	mitochondrion localization	0.000973439964533873	5	0.750280980542456	0.794247124532742	0.999999904388717	29804	4	22	1.54012705217216	0.25735050411413	0.313228819434782
GO:0000910	cytokinesis	0.00548792731226396	33	0.878352202373355	0.794305429862298	0.999999904388717	77877	18	104	1.46608248235619	0.0615570274666516	0.103551077497796
GO:0030837	negative regulation of actin filament polymerization	0.0031222184455432	18	0.842116787720609	0.79658483613191	0.999999904388717	40939	11	52	1.79187858954645	0.0379460254548755	0.0713774771192409
GO:0000423	mitophagy	0.00148847042957719	8	0.785078132909526	0.796616639958882	0.999999904388717	15538	7	37	1.60256463536833	0.13938931681711	0.193449660000339
GO:0030318	melanocyte differentiation	0.00312231093639292	18	0.84209184206374	0.796622509448815	0.999999904388717	33018	12	45	2.2588530098525	0.00492477593647031	0.0148356575221939
GO:1901342	regulation of vasculature development	0.00596713689948775	36	0.88125096246697	0.797430666076337	0.999999904388717	34122	20	98	1.72871403815242	0.00992765569872596	0.0254126974975853
GO:2001222	regulation of neuron migration	0.00166060487389533	9	0.791661101703053	0.799324071909183	0.999999904388717	105356	4	11	3.08025410434431	0.0323074438717932	0.0629661435519853
GO:0015837	amine transport	0.00098072810544561	5	0.744705374541948	0.799427273552713	0.999999904388717	6078	4	17	1.99310559692867	0.1322031561528	0.1847483736185
GO:0017015	regulation of transforming growth factor beta receptor signaling pathway	0.00182875807029427	10	0.79874260346768	0.800315483591554	0.999999904388717	19521	7	27	2.19610709291215	0.0334947419809207	0.0638988807979867
GO:1903844	regulation of cellular response to transforming growth factor beta stimulus	0.00182875807029427	10	0.79874260346768	0.800315483591554	0.999999904388717	19521	7	27	2.19610709291215	0.0334947419809207	0.0638988807979867
GO:0097009	energy homeostasis	0.00166466894944115	9	0.789728362749108	0.801539917561262	0.999999904388717	59575	6	22	2.31019057825824	0.0379063645915348	0.0713774771192409
GO:0003351	epithelial cilium movement involved in extracellular fluid movement	0.00132881258674788	7	0.769480134160986	0.802098609630346	0.999999904388717	28360	4	36	0.941188754105207	0.628258442879296	0.655067747122852
GO:0006858	extracellular transport	0.00132881258674788	7	0.769480134160986	0.802098609630346	0.999999904388717	28360	4	36	0.941188754105207	0.628258442879296	0.655067747122852
GO:0008285	negative regulation of cell population proliferation	0.00472917172429986	28	0.86484056586204	0.802862029902782	0.999999904388717	53140	12	89	1.14211669037486	0.358073874973655	0.4099712974693
GO:1901880	negative regulation of protein depolymerization	0.00330383596287833	19	0.840036641444786	0.804971633536658	0.999999904388717	43431	12	52	1.95477664314158	0.0162458840215445	0.0373918110828888
GO:0032465	regulation of cytokinesis	0.00116240360211937	6	0.753975802991038	0.805029057229342	0.999999904388717	25812	5	27	1.56864792350868	0.207502458087907	0.265300447206473
GO:0001966	thigmotaxis	0.00266044614441215	15	0.823568813024477	0.805916418005813	0.999999904388717	47637	9	40	1.90590722706304	0.0404502132679912	0.0754201849989578
GO:0050770	regulation of axonogenesis	0.00584091725975239	35	0.87528622821898	0.806314556729175	0.999999904388717	59494	19	61	2.63841437626214	4.83443901687704e-05	0.000299859179021168
GO:0006893	Golgi to plasma membrane transport	0.00150546665855821	8	0.77621485610491	0.80632734108914	0.999999904388717	40297	7	32	1.85296535964463	0.0757512485847056	0.123478618818331
GO:0007631	feeding behavior	0.00116483804411157	6	0.752400038561651	0.806575417683755	0.999999904388717	16328	5	27	1.56864792350868	0.207502458087907	0.265300447206473
GO:0006664	glycolipid metabolic process	0.002836824814364	16	0.823854599569616	0.811746912050754	0.999999904388717	22491	10	74	1.14468902526309	0.375389239513773	0.426122276106906
GO:1903509	liposaccharide metabolic process	0.002836824814364	16	0.823854599569616	0.811746912050754	0.999999904388717	22491	10	74	1.14468902526309	0.375389239513773	0.426122276106906
GO:0030042	actin filament depolymerization	0.00316482842782412	18	0.830778864600426	0.813423929090995	0.999999904388717	33715	11	51	1.82701346385128	0.0333556109209017	0.0638988807979867
GO:0030149	sphingolipid catabolic process	0.00100306257496185	5	0.728123558111483	0.814661502983743	0.999999904388717	31473	4	30	1.12942650492625	0.479611735775142	0.521195322929052
