id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper
GO:0043038	amino acid activation	0.00250496552603231	26	1.57765380129305	0.018041509606174	0.58517535086515	11976	15	21	1.4508177008177	0.033482128995743	0.682217238080549
GO:0043039	tRNA aminoacylation	0.00250496552603231	26	1.57765380129305	0.018041509606174	0.58517535086515	11976	15	21	1.4508177008177	0.033482128995743	0.682217238080549
GO:0050919	negative chemotaxis	0.00167694251064937	19	1.72216809929072	0.0180778784205505	0.58517535086515	65368	13	17	1.55322836205189	0.0210572702142861	0.645548931365244
GO:0006418	tRNA aminoacylation for protein translation	0.00238742282668773	25	1.59166175248279	0.0182799291456573	0.58517535086515	11960	14	19	1.496632996633	0.0272281472490567	0.682217238080549
GO:0050435	amyloid-beta metabolic process	0.00100982239036923	13	1.95676409136063	0.0186959482138687	0.591451820554035	38782	5	6	1.69262065095398	0.102304004520081	0.860676790995975
GO:0008345	larval locomotory behavior	0.00288841593189419	29	1.52608379132967	0.0194176024170426	0.607138754644508	117103	6	13	0.937451437451437	0.689992744230351	0.955389448427332
GO:0015804	neutral amino acid transport	0.00326977668976772	32	1.48755145986952	0.0201824829593909	0.621255456004799	23166	14	28	1.01557239057239	0.542471332453779	0.936368726578671
GO:0055088	lipid homeostasis	0.0051880735430713	47	1.37699336548496	0.0207789270167461	0.621255456004799	24390	23	36	1.29767583239805	0.0549655161653754	0.759497046582669
GO:0034764	positive regulation of transmembrane transport	0.00113729091765847	14	1.87109818877076	0.0211269266548548	0.621255456004799	16306	10	11	1.84649525558616	0.00507124488127567	0.460515799704922
GO:0022898	regulation of transmembrane transporter activity	0.00060704274061513	9	2.25353004749112	0.0211415122165017	0.621255456004799	27806	7	10	1.42180134680135	0.159501026069407	0.887082347159768
GO:0032409	regulation of transporter activity	0.00060704274061513	9	2.25353004749112	0.0211415122165017	0.621255456004799	27806	7	10	1.42180134680135	0.159501026069407	0.887082347159768
GO:0099637	neurotransmitter receptor transport	0.00159283417911836	18	1.71767918345994	0.0214052437812303	0.621255456004799	54400	6	9	1.35409652076319	0.238976016189975	0.891971071304168
GO:0032350	regulation of hormone metabolic process	0.0011399029776439	14	1.8668106127195	0.021486335964465	0.621255456004799	31885	5	7	1.4508177008177	0.214120509899512	0.891971071304168
GO:0042254	ribosome biogenesis	0.0124438537706131	101	1.23369154507721	0.0217670193436259	0.622675691649043	21515	57	118	0.981146207841123	0.615752771841961	0.936368726578671
GO:0006816	calcium ion transport	0.0163285093809522	129	1.20083485147322	0.0225181469859024	0.637020501599122	69141	59	111	1.07961749628416	0.231500249703816	0.891971071304168
GO:0031644	regulation of nervous system process	0.00172082511840468	19	1.6782512442997	0.0227422715334755	0.637020501599122	20566	9	10	1.8280303030303	0.00944532222120312	0.605704210600557
