id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper
GO:0009880	embryonic pattern specification	0.0126541877100426	54	1.32239294013144	0.0268946060353192	0.478383591611149	62840	13	15	1.01607877718989	0.617087313172423	0.99986663242837
GO:0034332	adherens junction organization	0.000519435004912729	5	2.98290776990827	0.0280899132165219	0.478383591611149	75407	5	5	1.17239858906526	0.451171481647171	0.99986663242837
GO:0060059	embryonic retina morphogenesis in camera-type eye	0.00974722915845271	43	1.3670623217724	0.028297196894029	0.478383591611149	39554	10	10	1.17239858906526	0.203224815207879	0.99986663242837
GO:0060215	primitive hemopoiesis	0.00558861999261526	27	1.49713243278039	0.0284328321614398	0.478383591611149	38174	9	10	1.05515873015873	0.554977372739001	0.99986663242837
GO:0021872	forebrain generation of neurons	0.0215158740589152	86	1.23862685640519	0.0286567948597983	0.478383591611149	79627	11	12	1.07469870664315	0.454593317706679	0.99986663242837
GO:0021879	forebrain neuron differentiation	0.0215158740589152	86	1.23862685640519	0.0286567948597983	0.478383591611149	79627	11	12	1.07469870664315	0.454593317706679	0.99986663242837
GO:0042246	tissue regeneration	0.00716569976656716	33	1.42710644223209	0.0303130621767299	0.498000307189135	60507	19	20	1.11377865961199	0.183701442764928	0.99986663242837
GO:0002064	epithelial cell development	0.0194037136473725	78	1.24569230139565	0.0320172249802527	0.513827370693969	54325	15	17	1.03446934329287	0.533429603248093	0.99986663242837
GO:0046839	phospholipid dephosphorylation	0.0048970830282435	24	1.51870984732454	0.032269351782713	0.513827370693969	145365	6	6	1.17239858906526	0.384702736611736	0.99986663242837
GO:0030258	lipid modification	0.00672762205158052	31	1.42791101246027	0.0346029704464407	0.542637491091912	117858	7	7	1.17239858906526	0.328005122584149	0.99986663242837
GO:0003170	heart valve development	0.00226861673832366	13	1.77575585309298	0.0362856709104598	0.546229537331721	41889	7	7	1.17239858906526	0.328005122584149	0.99986663242837
GO:0046856	phosphatidylinositol dephosphorylation	0.00470620630957075	23	1.51446035445609	0.0363634574920326	0.546229537331721	151361	5	5	1.17239858906526	0.451171481647171	0.99986663242837
GO:0016049	cell growth	0.00495966555895587	24	1.49954631612802	0.0364153024887814	0.546229537331721	85837	16	17	1.10343396617906	0.262208143239315	0.99986663242837
GO:0003310	pancreatic A cell differentiation	0.00704366383167803	32	1.4078370567528	0.0378133864782561	0.558875378895572	67631	6	6	1.17239858906526	0.384702736611736	0.99986663242837
GO:0033339	pectoral fin development	0.0159804492174055	65	1.26044937682828	0.0384201414660862	0.558875378895572	111199	17	19	1.04898821126891	0.455170433112243	0.99986663242837
GO:0021591	ventricular system development	0.00629580258966512	29	1.42740735629606	0.0399536239491665	0.558875378895572	67393	5	5	1.17239858906526	0.451171481647171	0.99986663242837
GO:0021592	fourth ventricle development	0.00629580258966512	29	1.42740735629606	0.0399536239491665	0.558875378895572	67393	5	5	1.17239858906526	0.451171481647171	0.99986663242837
GO:0007043	cell-cell junction assembly	0.00376433922234947	19	1.56410492207659	0.0410236424711829	0.558875378895572	92901	6	6	1.17239858906526	0.384702736611736	0.99986663242837
GO:0021782	glial cell development	0.0160711938869384	65	1.25333235347781	0.0421145166767973	0.558875378895572	71549	14	14	1.17239858906526	0.107244284303974	0.99986663242837
GO:0021954	central nervous system neuron development	0.0216723303856961	85	1.21538633073652	0.0423343605192088	0.558875378895572	82586	11	11	1.17239858906526	0.173228249429744	0.99986663242837
GO:0048883	neuromast primordium migration	0.00209338565232901	12	1.77636839391847	0.0428856714560929	0.558875378895572	18640	4	5	0.937918871252205	0.840765230154336	0.99986663242837
GO:0048920	posterior lateral line neuromast primordium migration	0.00209338565232901	12	1.77636839391847	0.0428856714560929	0.558875378895572	18640	4	5	0.937918871252205	0.840765230154336	0.99986663242837
GO:0051301	cell division	0.0114432157407581	48	1.29985283623894	0.0444010305839098	0.558875378895572	90492	18	21	1.00491307634165	0.626409822596577	0.99986663242837
GO:0061318	renal filtration cell differentiation	0.0058608540012141	27	1.42759131070249	0.0459586229618354	0.558875378895572	72820	6	6	1.17239858906526	0.384702736611736	0.99986663242837
GO:0072010	glomerular epithelium development	0.0058608540012141	27	1.42759131070249	0.0459586229618354	0.558875378895572	72820	6	6	1.17239858906526	0.384702736611736	0.99986663242837
GO:0072015	podocyte development	0.0058608540012141	27	1.42759131070249	0.0459586229618354	0.558875378895572	72820	6	6	1.17239858906526	0.384702736611736	0.99986663242837
GO:0072112	podocyte differentiation	0.0058608540012141	27	1.42759131070249	0.0459586229618354	0.558875378895572	72820	6	6	1.17239858906526	0.384702736611736	0.99986663242837
GO:0072310	glomerular epithelial cell development	0.0058608540012141	27	1.42759131070249	0.0459586229618354	0.558875378895572	72820	6	6	1.17239858906526	0.384702736611736	0.99986663242837
GO:0072311	glomerular epithelial cell differentiation	0.0058608540012141	27	1.42759131070249	0.0459586229618354	0.558875378895572	72820	6	6	1.17239858906526	0.384702736611736	0.99986663242837
GO:0046488	phosphatidylinositol metabolic process	0.00586711225428534	27	1.42606854663774	0.0464379541884244	0.558875378895572	135740	9	10	1.05515873015873	0.554977372739001	0.99986663242837
GO:0060042	retina morphogenesis in camera-type eye	0.0323614266313701	122	1.16824305078674	0.0473338662779305	0.563109788478829	49787	27	29	1.09154351395731	0.177828767937234	0.99986663242837
GO:0051259	protein complex oligomerization	0.00434322763143896	21	1.49833090574931	0.0479814557884665	0.56432734933026	76129	9	12	0.879298941798942	0.913544938245851	0.99986663242837
GO:0051276	chromosome organization	0.00261594978377736	14	1.65843963092507	0.0489137274002793	0.566111485992499	73141	7	7	1.17239858906526	0.328005122584149	0.99986663242837
GO:0021517	ventral spinal cord development	0.0101696612407613	43	1.31027665609878	0.0492270857384782	0.566111485992499	57728	15	18	0.976998824221046	0.733098694738279	0.99986663242837
GO:0045597	positive regulation of cell differentiation	0.0170912891375501	68	1.23292064836047	0.050331747799052	0.56629438318559	62636	32	36	1.04213207916912	0.372109841030897	0.99986663242837
GO:0043523	regulation of neuron apoptotic process	0.00102009525061174	7	2.1264655390389	0.0503372785053857	0.56629438318559	49375	5	5	1.17239858906526	0.451171481647171	0.99986663242837
GO:0010001	glial cell differentiation	0.018799792225998	74	1.21977493493852	0.0514989829567527	0.567036674045096	66866	19	20	1.11377865961199	0.183701442764928	0.99986663242837
GO:0042063	gliogenesis	0.018799792225998	74	1.21977493493852	0.0514989829567527	0.567036674045096	66866	19	20	1.11377865961199	0.183701442764928	0.99986663242837
GO:0002065	columnar/cuboidal epithelial cell differentiation	0.00338571491153959	17	1.55596408995954	0.052940204168996	0.576769592788535	87730	5	5	1.17239858906526	0.451171481647171	0.99986663242837
GO:0043542	endothelial cell migration	0.00127042537346125	8	1.95138005834393	0.0571724706688106	0.583501878917265	75574	5	6	0.976998824221047	0.783515206824346	0.99986663242837
GO:0031099	regeneration	0.0108486816989905	45	1.28539492594259	0.0576789633337218	0.583501878917265	55928	25	28	1.04678445452255	0.392881078524591	0.99986663242837
GO:0035113	embryonic appendage morphogenesis	0.0125165061424754	51	1.26266485900217	0.0587161603108514	0.583501878917265	124507	10	11	1.06581689915023	0.503190472989233	0.99986663242837
GO:0035118	embryonic pectoral fin morphogenesis	0.0125165061424754	51	1.26266485900217	0.0587161603108514	0.583501878917265	124507	10	11	1.06581689915023	0.503190472989233	0.99986663242837
GO:0033333	fin development	0.0215190031854508	83	1.19524511425901	0.0596346596853668	0.583501878917265	100128	23	26	1.0371218287885	0.454607025763915	0.99986663242837
GO:0002062	chondrocyte differentiation	0.00924031065968246	39	1.30791364052734	0.0596910541161678	0.583501878917265	103561	5	5	1.17239858906526	0.451171481647171	0.99986663242837
GO:0001707	mesoderm formation	0.00221542158721814	12	1.67851759255855	0.0601677190893995	0.583501878917265	32757	6	8	0.879298941798942	0.899983993509515	0.99986663242837
GO:0071542	dopaminergic neuron differentiation	0.00979416605648699	41	1.29723132792305	0.060377984196258	0.583501878917265	73353	5	5	1.17239858906526	0.451171481647171	0.99986663242837
GO:0070509	calcium ion import	0.000851122417688326	6	2.18454127855047	0.0604683429457413	0.583501878917265	133893	5	5	1.17239858906526	0.451171481647171	0.99986663242837
GO:0006486	protein glycosylation	0.00245949345699641	13	1.63794273981222	0.060569730614796	0.583501878917265	46610	7	7	1.17239858906526	0.328005122584149	0.99986663242837
GO:0043413	macromolecule glycosylation	0.00245949345699641	13	1.63794273981222	0.060569730614796	0.583501878917265	46610	7	7	1.17239858906526	0.328005122584149	0.99986663242837
GO:0070085	glycosylation	0.00245949345699641	13	1.63794273981222	0.060569730614796	0.583501878917265	46610	7	7	1.17239858906526	0.328005122584149	0.99986663242837
