ID	Description	Cluster	FoldEnrichment	pvalue	p.adjust	p.adjust_hyper	GeneHits	GeneSetSize	RegionHits
GO:0060119	inner ear receptor cell development	gnathostomata	2.25537777359565	1.11093249570853e-07	1.48472138514858e-06	0.000441439973219567	16	48	53
GO:0003007	heart morphogenesis	gnathostomata	1.51849934582435	1.13556693500441e-07	1.50930572295366e-06	7.72773360252198e-10	74	282	174
GO:0048762	mesenchymal cell differentiation	gnathostomata	1.52597991325427	1.16800026492652e-07	1.53933987980825e-06	7.2069442979451e-09	57	203	170
GO:0060323	head morphogenesis	gnathostomata	3.55019849215929	1.17089102060652e-07	1.53933987980825e-06	0.00495765465424236	6	12	25
GO:1903522	regulation of blood circulation	gnathostomata	1.94902449377336	1.34109869601296e-07	1.73482232387986e-06	0.000109163435108384	29	108	74
GO:0000288	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	gnathostomata	2.54118809725256	1.49188828345126e-07	1.91961582854713e-06	2.14418018672535e-05	16	38	41
GO:0060324	face development	gnathostomata	3.7307626956337	1.57339444021835e-07	2.01377838671333e-06	0.0229998964836052	5	12	23
GO:0060319	primitive erythrocyte differentiation	gnathostomata	2.86814466417508	1.7243526225074e-07	2.19537315465547e-06	0.0117006324238962	9	28	33
GO:0072175	epithelial tube formation	gnathostomata	1.88916070586169	1.76047621405941e-07	2.22893852484175e-06	5.71928004588603e-07	27	74	79
GO:0000956	nuclear-transcribed mRNA catabolic process	gnathostomata	2.11774439729861	1.76914508792731e-07	2.22893852484175e-06	7.21704735068006e-07	29	84	59
GO:0030851	granulocyte differentiation	gnathostomata	2.85969443656002	1.840021523899e-07	2.30622386855528e-06	0.000114156445718234	16	43	33
GO:0007422	peripheral nervous system development	gnathostomata	2.07506005302194	2.1685393775422e-07	2.69010089962799e-06	8.11525634286292e-05	21	65	61
GO:0048702	embryonic neurocranium morphogenesis	gnathostomata	2.46338558799152	2.37525557753042e-07	2.91662093504878e-06	0.000712721176966175	11	27	42
GO:0007368	determination of left/right symmetry	gnathostomata	1.51691342766267	2.52728085588244e-07	3.08762241938365e-06	3.02296514113546e-06	68	308	165
GO:0060538	skeletal muscle organ development	gnathostomata	1.69606813929255	2.9678479573868e-07	3.60765035624054e-06	1.16101811172936e-06	46	173	106
GO:0006402	mRNA catabolic process	gnathostomata	1.73586110405912	3.01241906910875e-07	3.64352086408703e-06	3.25837426978221e-10	51	158	98
GO:0098900	regulation of action potential	gnathostomata	3.57918583551482	3.19301481691235e-07	3.84273773239353e-06	1.38298186160041e-05	8	10	23
GO:0003206	cardiac chamber morphogenesis	gnathostomata	2.42853998102674	4.67072285200227e-07	5.58658299611054e-06	0.00114548203535614	12	33	41
GO:0061013	regulation of mRNA catabolic process	gnathostomata	1.82365973880637	4.86564760741078e-07	5.76960860898366e-06	1.68542002937945e-08	37	107	81
GO:0003205	cardiac chamber development	gnathostomata	2.09467528569169	4.96502254747655e-07	5.85872660602233e-06	0.00023842203413899	18	55	56
GO:0055007	cardiac muscle cell differentiation	gnathostomata	2.00594182837602	5.2461338194881e-07	6.16038723754452e-06	1.8918360855591e-05	22	64	62
GO:0007632	visual behavior	gnathostomata	2.72384037436814	5.2961843869022e-07	6.18911595744754e-06	0.0116744675750006	10	33	33
GO:0048882	lateral line development	gnathostomata	1.70052037911277	5.61875930171143e-07	6.5345090148269e-06	6.98650374671665e-07	39	133	100
GO:0006479	protein methylation	gnathostomata	3.41649796835183	6.97626758751952e-07	7.99791056597617e-06	0.0266749988403319	8	27	23
GO:0008213	protein alkylation	gnathostomata	3.41649796835183	6.97626758751952e-07	7.99791056597617e-06	0.0266749988403319	8	27	23
GO:0006417	regulation of translation	gnathostomata	1.7158129226391	7.31885634001489e-07	8.3510912672151e-06	9.39893203594883e-09	49	163	95
GO:0031669	cellular response to nutrient levels	gnathostomata	2.10783080804511	8.21235599955573e-07	9.28303231912397e-06	0.00474640535103896	18	71	53
GO:1905330	regulation of morphogenesis of an epithelium	gnathostomata	2.76805661818969	8.26821755281005e-07	9.30270616755698e-06	0.00739228851883867	9	26	31
GO:0021782	glial cell development	gnathostomata	1.73804876889263	8.44542349116518e-07	9.45809232644841e-06	0.00152965888203921	26	109	90
GO:0030866	cortical actin cytoskeleton organization	gnathostomata	2.42614166148084	8.93964651939312e-07	9.96544006009768e-06	0.0404905028711169	9	35	39
GO:0048484	enteric nervous system development	gnathostomata	1.93440585557534	9.4514043354441e-07	1.04875904070822e-05	1.73744695969123e-05	21	59	65
GO:0018205	peptidyl-lysine modification	gnathostomata	2.64828593762316	9.63931724971982e-07	1.06268296648245e-05	0.0205944584769671	13	53	33
GO:0071363	cellular response to growth factor stimulus	gnathostomata	1.41691875836119	9.66474793824465e-07	1.06268296648245e-05	1.0491502876252e-13	90	318	206
GO:0002062	chondrocyte differentiation	gnathostomata	2.14613908885665	1.00370753428787e-06	1.09367951596503e-05	0.0363792314829728	10	40	50
GO:0007274	neuromuscular synaptic transmission	gnathostomata	3.7028343324942	1.09274034633804e-06	1.18083082439978e-05	0.00350793670791578	8	19	20
GO:0060221	retinal rod cell differentiation	gnathostomata	2.7845509001241	1.09345227228421e-06	1.18083082439978e-05	0.000722881245388809	9	19	30
GO:0043487	regulation of RNA stability	gnathostomata	1.80214661628717	1.20101787745912e-06	1.29122766469938e-05	8.84302206111508e-08	36	109	78
GO:0048871	multicellular organismal-level homeostasis	gnathostomata	1.45992162382003	1.38028865991182e-06	1.47088910498974e-05	4.15653746835773e-08	77	326	172
GO:0044772	mitotic cell cycle phase transition	gnathostomata	1.80064868518442	1.4404911922507e-06	1.52831061142739e-05	0.000235980229024885	35	147	77
GO:0070848	response to growth factor	gnathostomata	1.40780014982236	1.45782970551044e-06	1.53995199023133e-05	1.4381746969946e-13	90	320	206
GO:1903311	regulation of mRNA metabolic process	gnathostomata	1.56852239917153	1.55577974262113e-06	1.6362744336524e-05	2.02659024787995e-12	63	195	124
GO:0010629	negative regulation of gene expression	gnathostomata	1.441290664787	1.59335146898023e-06	1.6685355859148e-05	2.24566481154003e-10	102	433	181
GO:0043488	regulation of mRNA stability	gnathostomata	1.79305651490278	1.67364222215648e-06	1.74506057560195e-05	6.69979129559189e-08	35	103	77
GO:0060113	inner ear receptor cell differentiation	gnathostomata	2.02412635694611	1.69860775260417e-06	1.76349019465643e-05	0.000368710362876276	18	57	55
GO:0090101	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	gnathostomata	2.06766990017856	1.77427805189622e-06	1.82637387554764e-05	0.0088417573237592	16	64	52
GO:0035050	embryonic heart tube development	gnathostomata	1.57480460451215	2.0756167671671e-06	2.1185303627752e-05	1.47269494616699e-05	46	190	119
GO:0002011	morphogenesis of an epithelial sheet	gnathostomata	1.65068578262404	2.19745784770989e-06	2.2334666107606e-05	0.000327210147958453	29	115	99
GO:0009894	regulation of catabolic process	gnathostomata	1.44703230241942	2.43544874841892e-06	2.4547293843439e-05	1.4381746969946e-13	90	320	171
GO:0001947	heart looping	gnathostomata	1.73242558107455	2.46171240999139e-06	2.46257047496884e-05	8.93921898779003e-05	35	140	83
GO:1903313	positive regulation of mRNA metabolic process	gnathostomata	1.9980360224544	2.46358848674022e-06	2.46257047496884e-05	1.71259804875026e-05	24	73	55
GO:0044057	regulation of system process	gnathostomata	1.62766893414836	2.51071779916145e-06	2.49935240994714e-05	8.38655942696754e-06	43	169	103
GO:0072102	glomerulus morphogenesis	gnathostomata	2.66040462730415	2.66488155724147e-06	2.64194610121603e-05	0.0266749988403319	6	17	30
GO:0051246	regulation of protein metabolic process	gnathostomata	1.42070371038998	2.70497649377392e-06	2.67075026058739e-05	3.19580362946715e-11	102	419	186
GO:1901701	cellular response to oxygen-containing compound	gnathostomata	1.45388913095761	2.99314078432815e-06	2.94325510458935e-05	1.10294086763761e-05	62	283	164
GO:0009953	dorsal/ventral pattern formation	gnathostomata	1.60728068992821	3.0930408135003e-06	3.02917640803936e-05	6.36619736670394e-08	46	157	106
GO:0061014	positive regulation of mRNA catabolic process	gnathostomata	2.05309621419344	3.33549188091006e-06	3.24038347788009e-05	6.34018537611246e-05	21	64	50
GO:0061157	mRNA destabilization	gnathostomata	2.06871348307837	3.40128338021855e-06	3.29108179869947e-05	0.00012321111243784	20	62	49
GO:0050779	RNA destabilization	gnathostomata	2.06624023775889	3.50971759381879e-06	3.37023931641036e-05	0.000155562145479297	20	63	49
GO:0019229	regulation of vasoconstriction	gnathostomata	3.29961349987959	3.51095621221749e-06	3.37023931641036e-05	0.00239556125905345	8	18	21
GO:0046328	regulation of JNK cascade	gnathostomata	2.2841091822206	3.61355553162366e-06	3.45501613873424e-05	0.0184747717961443	11	41	39
GO:0042692	muscle cell differentiation	gnathostomata	1.40877584527183	3.70586553457285e-06	3.529326270918e-05	1.47545153175889e-11	86	324	189
GO:0035282	segmentation	gnathostomata	1.65649444989266	3.80667861390193e-06	3.59719399816212e-05	0.00069655417518066	31	132	93
GO:0021549	cerebellum development	gnathostomata	2.05983739058372	3.8068692167404e-06	3.59719399816212e-05	0.000456715991558251	17	53	49
GO:0010608	post-transcriptional regulation of gene expression	gnathostomata	1.48674096444421	3.88159615782626e-06	3.65353350419522e-05	7.20557942432593e-11	81	306	144
GO:0008380	RNA splicing	gnathostomata	1.44640203585787	3.95102936807667e-06	3.70447288425484e-05	6.99803968204827e-09	81	336	164
GO:0007052	mitotic spindle organization	gnathostomata	2.24669285588309	4.01061816881469e-06	3.74582445959951e-05	0.0405610038004978	14	65	40
GO:0048665	neuron fate specification	gnathostomata	2.29396364128284	4.33657965337321e-06	4.00388785553809e-05	6.97342935255916e-06	16	35	38
GO:0003006	developmental process involved in reproduction	gnathostomata	1.6154430012805	4.70349774718873e-06	4.32614488610249e-05	7.7847541282463e-07	54	215	100
GO:0048385	regulation of retinoic acid receptor signaling pathway	gnathostomata	4.51378123812996	4.89978355463247e-06	4.48961227979392e-05	0.0229998964836052	5	12	14
GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport	gnathostomata	2.13230077302668	5.00518343891171e-06	4.56888254291601e-05	0.000243543900665773	25	91	44
GO:0035051	cardiocyte differentiation	gnathostomata	1.72012367817824	5.40232949698303e-06	4.89447005737901e-05	1.79634174065236e-05	27	88	79
GO:0048925	lateral line system development	gnathostomata	1.57817078912187	5.43178801852188e-06	4.90279672268822e-05	1.75434600198142e-07	44	152	108
GO:0016055	Wnt signaling pathway	gnathostomata	1.40163777135366	5.55940242895892e-06	4.99932880135748e-05	2.75987345232338e-16	94	309	187
GO:0072014	proximal tubule development	gnathostomata	2.77899254487736	5.64468630436378e-06	5.03451764125298e-05	0.0314891116955316	5	13	26
GO:0042127	regulation of cell population proliferation	gnathostomata	1.39183804035695	5.66722644167548e-06	5.03451764125298e-05	7.43540871318169e-07	75	338	194
GO:0060211	regulation of nuclear-transcribed mRNA poly(A) tail shortening	gnathostomata	3.94910377570058	5.66933919095944e-06	5.03451764125298e-05	0.00168650236098392	6	10	16
GO:0007093	mitotic cell cycle checkpoint signaling	gnathostomata	2.35832959747307	5.68178303456827e-06	5.03451764125298e-05	0.03325426474419	13	57	35
GO:0042670	retinal cone cell differentiation	gnathostomata	2.5553867108014	5.74731549010011e-06	5.07399860239131e-05	0.00879460931081058	8	22	30
GO:0072015	podocyte development	gnathostomata	2.18337317151358	5.97032313836317e-06	5.23268538829728e-05	3.19381791331683e-05	14	31	41
GO:0072310	glomerular epithelial cell development	gnathostomata	2.18337317151358	5.97032313836317e-06	5.23268538829728e-05	3.19381791331683e-05	14	31	41
GO:0008284	positive regulation of cell population proliferation	gnathostomata	1.53768220135269	6.56522290224346e-06	5.69221297509926e-05	0.00084812844444685	37	170	118
GO:0003407	neural retina development	gnathostomata	1.60890370444477	7.54945862279211e-06	6.4989823517915e-05	1.22856732241711e-07	42	140	97
GO:0010171	body morphogenesis	gnathostomata	2.60150654963162	8.38189938253744e-06	7.17087145235929e-05	0.00350793670791578	8	19	28
GO:0061318	renal filtration cell differentiation	gnathostomata	2.10638941184806	8.47816963776253e-06	7.17087145235929e-05	1.51908991977905e-05	16	37	43
GO:0072010	glomerular epithelium development	gnathostomata	2.10638941184806	8.47816963776253e-06	7.17087145235929e-05	1.51908991977905e-05	16	37	43
GO:0072112	podocyte differentiation	gnathostomata	2.10638941184806	8.47816963776253e-06	7.17087145235929e-05	1.51908991977905e-05	16	37	43
GO:0072311	glomerular epithelial cell differentiation	gnathostomata	2.10638941184806	8.47816963776253e-06	7.17087145235929e-05	1.51908991977905e-05	16	37	43
GO:0000727	double-strand break repair via break-induced replication	gnathostomata	5.46471494185885	8.76720684181701e-06	7.38950290953148e-05	0.00135058373426792	7	13	11
GO:0061053	somite development	gnathostomata	1.58011266650334	9.23085832245742e-06	7.72645200070052e-05	3.86245135570461e-06	41	153	102
GO:0110095	cellular detoxification of aldehyde	gnathostomata	3.94752552791016	1.10020918620729e-05	9.14572515957194e-05	0.0229998964836052	5	12	15
GO:0110096	cellular response to aldehyde	gnathostomata	3.94752552791016	1.10020918620729e-05	9.14572515957194e-05	0.0229998964836052	5	12	15
GO:0022037	metencephalon development	gnathostomata	1.81039315665093	1.20978988232276e-05	9.7549390844625e-05	1.77118570051751e-06	25	69	62
GO:0048884	neuromast development	gnathostomata	1.71596646523966	1.28737074668878e-05	0.000103460127449839	6.09383890263474e-05	27	94	73
GO:0071375	cellular response to peptide hormone stimulus	gnathostomata	1.7866927746623	1.31174876532237e-05	0.00010507020739453	0.0105994039831701	20	89	64
GO:0006412	translation	gnathostomata	1.39311381345496	1.34806129792039e-05	0.000107622451474238	7.11725640168948e-08	99	464	177
GO:0007601	visual perception	gnathostomata	1.65061972241818	1.36856819272614e-05	0.000108900212440939	0.00106466540889429	36	166	83
GO:0044843	cell cycle G1/S phase transition	gnathostomata	2.04176623532787	1.4060743089176e-05	0.000111517827976121	0.00275488186396066	17	62	44
GO:0044282	small molecule catabolic process	gnathostomata	1.57122662445199	1.53050891506786e-05	0.000120990230900299	8.69798619431554e-06	52	221	99
GO:0043484	regulation of RNA splicing	gnathostomata	1.65556534887595	1.55622792453759e-05	0.000122622649819427	2.97058430504233e-06	36	125	81
GO:0048384	retinoic acid receptor signaling pathway	gnathostomata	2.23979211494759	1.63558085744328e-05	0.000128456821238808	0.02015415963221	10	36	35
GO:0033013	tetrapyrrole metabolic process	gnathostomata	2.60562497049765	1.6750498219268e-05	0.000130707919975514	0.00933338834709735	11	37	26
GO:0001503	ossification	gnathostomata	1.62332128806228	1.74428492606133e-05	0.000135237988337896	2.44382811385268e-07	37	118	86
GO:0001946	lymphangiogenesis	gnathostomata	1.98380126732032	1.82886041151871e-05	0.000141342279088299	0.00993202252314474	13	48	46
GO:0044093	positive regulation of molecular function	gnathostomata	1.78298353300446	1.87592900836725e-05	0.000144518225198738	0.000168820574267143	25	89	62
GO:0006974	DNA damage response	gnathostomata	1.37325682021833	1.91521225568095e-05	0.000147076141158483	3.59174943114788e-08	104	488	185
GO:0006862	nucleotide transport	gnathostomata	2.76343551002218	2.05682407554339e-05	0.000155970452625061	0.0404905028711169	9	35	23
GO:0048752	semicircular canal morphogenesis	gnathostomata	2.56635474506828	2.15290901843346e-05	0.000162376866920782	0.00157686283160055	9	21	26
GO:0009416	response to light stimulus	gnathostomata	1.63407846153314	2.1547322977086e-05	0.000162376866920782	4.57308592410253e-06	41	154	82
GO:0072114	pronephros morphogenesis	gnathostomata	2.3338266350022	2.26751035304382e-05	0.000169817571022074	0.00150202546897118	12	34	31
GO:0015868	purine ribonucleotide transport	gnathostomata	2.9939802945957	2.31931998955892e-05	0.000173161575763673	0.031789991659807	8	28	20
GO:0048840	otolith development	gnathostomata	1.84893231875895	2.44669723387445e-05	0.000181625052729022	0.0131604830986682	16	67	54
GO:0097352	autophagosome maturation	gnathostomata	2.98228260337225	2.44769603925842e-05	0.000181625052729022	0.00114548203535614	12	33	20
GO:0003018	vascular process in circulatory system	gnathostomata	1.76253628132278	2.60057765213081e-05	0.000192379123562827	0.000101435416789618	23	76	62
GO:0010389	regulation of G2/M transition of mitotic cell cycle	gnathostomata	2.47915459974526	2.71808059115608e-05	0.000200458443597761	0.00208893862303082	14	45	27
GO:0015865	purine nucleotide transport	gnathostomata	2.95491178309147	2.77781029037387e-05	0.000203621911891345	0.0439614711367182	8	30	20
GO:0051503	adenine nucleotide transport	gnathostomata	2.95491178309147	2.77781029037387e-05	0.000203621911891345	0.0439614711367182	8	30	20
GO:0035914	skeletal muscle cell differentiation	gnathostomata	3.84785137860411	2.79969757023253e-05	0.000204606296749018	0.000348795209102791	8	14	14
GO:0048565	digestive tract development	gnathostomata	1.66088609800846	2.82113333013657e-05	0.000205551853180734	9.0836497528785e-07	35	114	75
GO:0015931	nucleobase-containing compound transport	gnathostomata	1.73761875302024	2.94146601593664e-05	0.000213675864641163	7.07585720433408e-06	37	135	64
GO:0050953	sensory perception of light stimulus	gnathostomata	1.61102799267603	3.10602927395144e-05	0.000224283128766822	0.00159875745655839	36	170	83
GO:0044770	cell cycle phase transition	gnathostomata	1.57704501792912	3.16729802492889e-05	0.000228026604830446	0.00131291199341018	40	193	90
GO:1901700	response to oxygen-containing compound	gnathostomata	1.34549666752901	3.27947135757902e-05	0.000235401816438684	3.1134965240702e-05	78	395	197
GO:0002573	myeloid leukocyte differentiation	gnathostomata	1.8896567584327	3.33439378895735e-05	0.000238636052529226	0.000152417159057819	23	78	49
GO:0009584	detection of visible light	gnathostomata	4.71074761366698	3.35789501253879e-05	0.000238828026692075	0.0112053935442661	5	10	11
GO:0003231	cardiac ventricle development	gnathostomata	2.21793540409685	3.36669520884654e-05	0.000238828026692075	0.0170637229168229	10	35	33
GO:0035162	embryonic hemopoiesis	gnathostomata	1.725680745932	3.57766885459668e-05	0.000253052074832438	2.57377189108183e-05	29	100	64
GO:0021511	spinal cord patterning	gnathostomata	2.80708920359334	3.68369669861847e-05	0.000259791904197028	0.0112069733661215	6	14	21
GO:1901991	negative regulation of mitotic cell cycle phase transition	gnathostomata	2.02266379596701	4.07677362349405e-05	0.000285020676162778	0.00450165994758718	17	65	40
GO:0046530	photoreceptor cell differentiation	gnathostomata	1.6166273337758	4.23462601792622e-05	0.000294355182108147	0.00693414769239731	26	122	79
GO:0021983	pituitary gland development	gnathostomata	2.45557358771477	4.40977974612115e-05	0.000305652068936019	0.0412508760257273	6	19	26
GO:0048634	regulation of muscle organ development	gnathostomata	3.32119054646214	4.46585518120335e-05	0.000308134966064504	0.0155651171338283	6	15	16
GO:0000082	G1/S transition of mitotic cell cycle	gnathostomata	1.97564319525671	4.47329188568635e-05	0.000308134966064504	0.00971827476574976	15	59	42
GO:0036303	lymph vessel morphogenesis	gnathostomata	1.87565606906243	4.74168827910023e-05	0.000324617530995165	0.00553192161351984	14	50	48
GO:1903047	mitotic cell cycle process	gnathostomata	1.40628572832488	4.75050045358778e-05	0.000324617530995165	8.25221375673953e-05	67	335	146
GO:0019318	hexose metabolic process	gnathostomata	1.82189307238733	4.91404951571767e-05	0.000334847486718903	0.0469415085058032	19	99	52
GO:0022412	cellular process involved in reproduction in multicellular organism	gnathostomata	1.72008027646236	5.11296206521804e-05	0.000347422899880967	0.00589901411878236	28	133	62
GO:0006783	heme biosynthetic process	gnathostomata	2.91275068121245	5.23463802985346e-05	0.000354694380790351	0.00433126535996868	9	24	19
GO:0045597	positive regulation of cell differentiation	gnathostomata	1.40083673424494	5.34629841337522e-05	0.000361248487764097	1.29126425672437e-14	66	190	147
GO:0006779	porphyrin-containing compound biosynthetic process	gnathostomata	2.90014542714033	5.53659560797757e-05	0.000372028465991604	0.0056137593103462	9	25	19
GO:0033014	tetrapyrrole biosynthetic process	gnathostomata	2.90014542714033	5.53659560797757e-05	0.000372028465991604	0.0056137593103462	9	25	19
GO:0001667	ameboidal-type cell migration	gnathostomata	1.3636199655842	5.723199934443e-05	0.000383501956825972	5.44134236611309e-06	54	229	170
GO:0021675	nerve development	gnathostomata	1.66626777505222	5.85517843856786e-05	0.000391261785715349	1.99492425039447e-07	30	84	68
GO:1902369	negative regulation of RNA catabolic process	gnathostomata	2.20232010594345	6.46118982631727e-05	0.00043056799421106	1.51908991977905e-05	16	37	31
GO:0010001	glial cell differentiation	gnathostomata	1.4830281653646	6.81112011241205e-05	0.00045264009758035	0.000266335863265926	35	148	107
GO:0048193	Golgi vesicle transport	gnathostomata	1.56316007217524	6.8542505691619e-05	0.000454258414432949	6.16589326113287e-07	50	191	85
GO:0021591	ventricular system development	gnathostomata	2.05642319530746	6.93255857108125e-05	0.000458192873864632	0.0271893814164343	10	38	36
GO:0007498	mesoderm development	gnathostomata	1.54991357053925	7.52665826307062e-05	0.000496103169982775	3.48525360459372e-05	33	123	87
GO:0045732	positive regulation of protein catabolic process	gnathostomata	2.18091626547645	7.67476297333961e-05	0.000504490533492079	0.00323216061989257	12	37	31
GO:0045862	positive regulation of proteolysis	gnathostomata	2.24366266995253	7.97004055132808e-05	0.000520108393723303	0.00255865728262511	12	36	29
GO:0009314	response to radiation	gnathostomata	1.53883613965962	7.97685878757112e-05	0.000520108393723303	1.22878256875314e-05	45	183	89
GO:0042168	heme metabolic process	gnathostomata	2.6481771949494	8.24089140086841e-05	0.00053587947039518	0.00478146946238519	10	29	21
GO:2000785	regulation of autophagosome assembly	gnathostomata	4.65120384635682	8.34787263671047e-05	0.000541380801828489	0.0030998985591362	6	11	10
GO:1902749	regulation of cell cycle G2/M phase transition	gnathostomata	2.31157024749523	8.55050393926068e-05	0.000552037487299004	0.00393051486181858	14	48	27
GO:0006778	porphyrin-containing compound metabolic process	gnathostomata	2.63874295431416	8.65070963729769e-05	0.000556280244603674	0.00600894866674811	10	30	21
GO:0007254	JNK cascade	gnathostomata	1.87897958246179	9.1366475525847e-05	0.000584697101314878	0.0107721753216088	14	54	44
GO:1901990	regulation of mitotic cell cycle phase transition	gnathostomata	1.72144771504866	9.74320484452518e-05	0.000618604003120903	0.000194776024311701	28	106	57
GO:0021587	cerebellum morphogenesis	gnathostomata	2.17184158639337	0.000106270450996561	0.000672953458012251	0.0117006324238962	9	28	30
GO:0009895	negative regulation of catabolic process	gnathostomata	1.7301414195727	0.000112541611095786	0.000708953534481005	2.40006742735744e-06	28	84	55
GO:0039021	pronephric glomerulus development	gnathostomata	2.02646221004257	0.00011390518398709	0.000715679584583819	0.00762768382852187	10	31	35
GO:0048534	hematopoietic or lymphoid organ development	gnathostomata	2.45588609652684	0.000116944432972819	0.000730978251579455	0.0146189594081293	8	24	23
GO:0030282	bone mineralization	gnathostomata	1.89771214166491	0.000126255110673797	0.000787142043092565	0.00513797004475638	15	55	41
GO:0007281	germ cell development	gnathostomata	1.68607620151066	0.000127311924082049	0.000791002614313685	0.00603878604597227	27	127	59
GO:1902373	negative regulation of mRNA catabolic process	gnathostomata	2.18116447394951	0.000127528325581785	0.000791002614313685	4.83696790965882e-05	14	32	29
GO:0003208	cardiac ventricle morphogenesis	gnathostomata	2.32805793957209	0.000137206134210528	0.00084885329579352	0.0219052544684514	7	21	25
GO:0021548	pons development	gnathostomata	2.23667833142945	0.000144033399791216	0.000886556727976973	7.17910761422274e-05	10	18	27
GO:0043434	response to peptide hormone	gnathostomata	1.59971989809262	0.000148561077131938	0.000912104684218676	0.0182119083807915	22	107	70
GO:0018193	peptidyl-amino acid modification	gnathostomata	1.62991980357587	0.000152046487786453	0.000931140389760582	0.000995526850779889	32	141	65
GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	gnathostomata	2.35573362351575	0.000155329555825885	0.000947676685557982	0.00739228851883867	9	26	24
GO:0008016	regulation of heart contraction	gnathostomata	1.72496573338335	0.000158559998243075	0.000961101605007639	0.00457409441832806	21	88	53
GO:0044088	regulation of vacuole organization	gnathostomata	4.29184293395631	0.000158925441092623	0.000961101605007639	0.00762768382852187	6	13	10
GO:1901658	glycosyl compound catabolic process	gnathostomata	3.92540456486717	0.000164121819999955	0.00099005157750596	0.00076962363727497	7	12	11
GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process	gnathostomata	2.17765005085964	0.000168947069418802	0.00101662428090567	0.00323216061989257	12	37	28
GO:0003143	embryonic heart tube morphogenesis	gnathostomata	1.50675575136493	0.000171379593523871	0.00102870282068051	0.000242710228847103	37	159	88
GO:0001945	lymph vessel development	gnathostomata	1.65058968453673	0.000172069576147205	0.00103028788292101	5.33110701047324e-05	24	78	61
GO:0030071	regulation of mitotic metaphase/anaphase transition	gnathostomata	2.73274309066618	0.000175660660379247	0.00104919293199357	0.0476089159711327	7	25	18
GO:0051216	cartilage development	gnathostomata	1.36928309708161	0.000176590469710692	0.00105118149913324	9.51292737152615e-09	58	210	143
GO:0010038	response to metal ion	gnathostomata	1.91811703198679	0.000176862699523452	0.00105118149913324	0.00139158542062332	19	69	38
GO:1902742	apoptotic process involved in development	gnathostomata	2.6448593451135	0.000177410338591119	0.00105185198297038	0.00239556125905345	8	18	19
GO:0019985	translesion synthesis	gnathostomata	3.86112315477711	0.00018875372549116	0.00111636983365065	0.0314891116955316	5	13	11
GO:0030218	erythrocyte differentiation	gnathostomata	1.59405494022075	0.000200889316023268	0.0011823631519715	0.000369922529899888	33	139	68
GO:0032835	glomerulus development	gnathostomata	1.60147712355359	0.00021790253224556	0.00127938404248061	1.16907173532667e-05	26	81	66
GO:0006090	pyruvate metabolic process	gnathostomata	1.88927596547859	0.000236028902190376	0.00138245499854363	0.00374692839515229	19	75	38
GO:0034101	erythrocyte homeostasis	gnathostomata	1.58385300965669	0.000238664149565348	0.00139451347294342	0.000553176656945454	33	142	68
GO:0043248	proteasome assembly	gnathostomata	2.85056406096315	0.000247937137956496	0.00143815453925245	0.0314891116955316	5	13	16
GO:0060026	convergent extension	gnathostomata	1.44676491791197	0.000248511201904722	0.00143815453925245	0.00747528919819995	34	174	101
GO:0021602	cranial nerve morphogenesis	gnathostomata	1.98560530462308	0.00024954128607028	0.00144066914320765	4.10565055123545e-05	12	24	33
GO:0045446	endothelial cell differentiation	gnathostomata	1.67915182276458	0.000261620976190658	0.00150323311497673	0.0409521846224762	13	59	54
GO:1901988	negative regulation of cell cycle phase transition	gnathostomata	1.70515097966714	0.000269568224427167	0.00154157336853266	0.0276672458852922	20	99	51
GO:0051146	striated muscle cell differentiation	gnathostomata	1.34901052758777	0.000270815967844406	0.00154430482993499	2.79631894720735e-08	66	260	147
GO:1901264	carbohydrate derivative transport	gnathostomata	2.08174802950892	0.000271322675784362	0.00154430482993499	0.00723932411580588	15	57	29
GO:0030278	regulation of ossification	gnathostomata	2.14231666526553	0.000279923290852548	0.00158951746613219	0.00310004301875151	11	32	27
GO:1902850	microtubule cytoskeleton organization involved in mitosis	gnathostomata	1.70056668435901	0.000286301518537536	0.00162192827480632	0.0457397719101597	18	92	51
GO:0002521	leukocyte differentiation	gnathostomata	1.53057015012503	0.000291136100676515	0.00164546314844974	0.000376178939934887	34	145	76
GO:0061448	connective tissue development	gnathostomata	1.34312996373716	0.000296520804800952	0.00167199027229255	9.39893203594883e-09	61	226	149
GO:0030970	retrograde protein transport, ER to cytosol	gnathostomata	3.95248735203172	0.000303204934693339	0.00170174648961296	0.0167164431123207	5	11	10
GO:1903513	endoplasmic reticulum to cytosol transport	gnathostomata	3.95248735203172	0.000303204934693339	0.00170174648961296	0.0167164431123207	5	11	10
GO:0051247	positive regulation of protein metabolic process	gnathostomata	1.593090212513	0.000306527183044	0.0017125705912998	0.000766249023752448	30	127	64
GO:0030510	regulation of BMP signaling pathway	gnathostomata	1.59942568038218	0.000307162697798393	0.0017125705912998	0.00213509056312233	23	94	63
GO:0043489	RNA stabilization	gnathostomata	2.12917199716886	0.000307257394222452	0.0017125705912998	7.14812098402126e-05	14	33	27
